# Organism: H. sapiens
# Application version: 3.6.0
# Database version: 13 August 2021 00:00:00
# Network generated on: 22 July 2023
# Author: GeneMANIA (genemania.org)
# Notes: Network weight reflects the data source relevance for predicting the function of interest
Entity 1	Entity 2	Weight	Network group	Network
PLAGL2	CFTR	0.0054557268	Co-expression	Jorissen-Sieber-2009
PLAGL2	HUNK	0.004513954	Co-expression	Jorissen-Sieber-2009
PLAGL2	CYP2B6	0.0051234933	Co-expression	Jorissen-Sieber-2009
PLAGL2	TINAG	0.00380662	Co-expression	Jorissen-Sieber-2009
PLAGL2	GGT7	0.0047775055	Co-expression	Jorissen-Sieber-2009
PLAGL2	GRM8	0.004809465	Co-expression	Jorissen-Sieber-2009
PLAGL2	GNG4	0.0059593427	Co-expression	Jorissen-Sieber-2009
PLAGL2	KHDRBS3	0.004768133	Co-expression	Jorissen-Sieber-2009
PLAGL2	FITM2	0.0061054076	Co-expression	Jorissen-Sieber-2009
PLAGL2	SPIN3	0.005158478	Co-expression	Jorissen-Sieber-2009
PLAGL2	TCF7	0.0044198884	Co-expression	Jorissen-Sieber-2009
PLAGL2	CXCL14	0.0043830387	Co-expression	Jorissen-Sieber-2009
PLAGL2	POFUT1	0.0068975706	Co-expression	Jorissen-Sieber-2009
PLAGL2	SLC35D3	0.0040921574	Co-expression	Jorissen-Sieber-2009
PLAGL2	ZMYND8	0.00603777	Co-expression	Jorissen-Sieber-2009
PLAGL2	SHROOM4	0.0044624237	Co-expression	Jorissen-Sieber-2009
PLAGL2	AXIN2	0.0027631484	Co-expression	Jorissen-Sieber-2009
PLAGL2	CDHR1	0.0033375537	Co-expression	Jorissen-Sieber-2009
PLAGL2	EPDR1	0.0019190699	Co-expression	Jorissen-Sieber-2009
PLAGL2	SEMA5A	0.0023681305	Co-expression	Jorissen-Sieber-2009
PLAGL2	NKD1	0.0022778937	Co-expression	Jorissen-Sieber-2009
PLAGL2	DDAH2	0.0030244363	Co-expression	Jorissen-Sieber-2009
PLAGL2	ACOT8	0.0031327303	Co-expression	Jorissen-Sieber-2009
PLAGL2	TNNC2	0.003532408	Co-expression	Jorissen-Sieber-2009
PLAGL2	ASCL2	0.002239083	Co-expression	Jorissen-Sieber-2009
PLAGL2	BCL11A	0.0030449315	Co-expression	Jorissen-Sieber-2009
PLAGL2	CTTNBP2	0.0013861508	Co-expression	Jorissen-Sieber-2009
PLAGL2	LRRC2	0.0017956538	Co-expression	Jorissen-Sieber-2009
PLAGL2	CEL	0.0025349397	Co-expression	Jorissen-Sieber-2009
PLAGL2	SLC39A5	0.002705372	Co-expression	Jorissen-Sieber-2009
PLAGL2	IHH	0.0019421197	Co-expression	Jorissen-Sieber-2009
PLAGL2	RUBCNL	0.0019251152	Co-expression	Jorissen-Sieber-2009
PLAGL2	NR1I2	0.0017610808	Co-expression	Jorissen-Sieber-2009
PLAGL2	GPR143	0.0029777877	Co-expression	Jorissen-Sieber-2009
PLAGL2	TP53RK	0.0020536482	Co-expression	Jorissen-Sieber-2009
PLAGL2	PMEPA1	0.002269723	Co-expression	Jorissen-Sieber-2009
PLAGL2	QPRT	0.0018061092	Co-expression	Jorissen-Sieber-2009
PLAGL2	MOGAT3	0.0018037517	Co-expression	Jorissen-Sieber-2009
PLAGL2	ATP9A	0.0017376202	Co-expression	Jorissen-Sieber-2009
PLAGL2	IYD	0.0017781836	Co-expression	Jorissen-Sieber-2009
PLAGL2	VAV3	0.0016855107	Co-expression	Jorissen-Sieber-2009
PLAGL2	ZSWIM3	0.0020632788	Co-expression	Jorissen-Sieber-2009
PLAGL2	TSPAN6	0.0014211461	Co-expression	Jorissen-Sieber-2009
PLAGL2	PRR15	0.0014768944	Co-expression	Jorissen-Sieber-2009
PLAGL2	ENGASE	0.002407856	Co-expression	Jorissen-Sieber-2009
PPP1R14D	NOL4L	0.006614211	Co-expression	Jorissen-Sieber-2009
PPP1R14D	CFTR	0.009758878	Co-expression	Jorissen-Sieber-2009
PPP1R14D	HUNK	0.0075857197	Co-expression	Jorissen-Sieber-2009
PPP1R14D	CYP2B6	0.0067325877	Co-expression	Jorissen-Sieber-2009
PPP1R14D	TINAG	0.0056431266	Co-expression	Jorissen-Sieber-2009
PPP1R14D	GRM8	0.0059280223	Co-expression	Jorissen-Sieber-2009
PPP1R14D	NAALADL2	0.004211306	Co-expression	Jorissen-Sieber-2009
PPP1R14D	RAB32	0.0075898888	Co-expression	Jorissen-Sieber-2009
PPP1R14D	CXCL14	0.007173154	Co-expression	Jorissen-Sieber-2009
PPP1R14D	CDHR1	0.0053128963	Co-expression	Jorissen-Sieber-2009
PPP1R14D	NOX1	0.0051733456	Co-expression	Jorissen-Sieber-2009
PPP1R14D	SEMA5A	0.0034889644	Co-expression	Jorissen-Sieber-2009
PPP1R14D	BCL11A	0.003673883	Co-expression	Jorissen-Sieber-2009
PPP1R14D	CTTNBP2	0.0021431725	Co-expression	Jorissen-Sieber-2009
PPP1R14D	SLC39A5	0.0041056	Co-expression	Jorissen-Sieber-2009
PPP1R14D	IHH	0.0027298767	Co-expression	Jorissen-Sieber-2009
PPP1R14D	RUBCNL	0.003058626	Co-expression	Jorissen-Sieber-2009
PPP1R14D	NR1I2	0.0029734252	Co-expression	Jorissen-Sieber-2009
PPP1R14D	QPRT	0.002290272	Co-expression	Jorissen-Sieber-2009
PPP1R14D	MOGAT3	0.0030623195	Co-expression	Jorissen-Sieber-2009
PPP1R14D	IYD	0.0026108404	Co-expression	Jorissen-Sieber-2009
PPP1R14D	VAV3	0.0023159862	Co-expression	Jorissen-Sieber-2009
PPP1R14D	TSPAN6	0.0017752774	Co-expression	Jorissen-Sieber-2009
PPP1R14D	PRR15	0.0021469402	Co-expression	Jorissen-Sieber-2009
PPP1R14D	ENGASE	0.0034645353	Co-expression	Jorissen-Sieber-2009
PPP1R14D	PLAGL2	0.0016648858	Co-expression	Jorissen-Sieber-2009
CLDN3	SYT7	0.0050786147	Co-expression	Jorissen-Sieber-2009
CLDN3	CFTR	0.006353033	Co-expression	Jorissen-Sieber-2009
CLDN3	GRM8	0.0045263255	Co-expression	Jorissen-Sieber-2009
CLDN3	NOX1	0.0036347567	Co-expression	Jorissen-Sieber-2009
CLDN3	SEMA5A	0.0025722028	Co-expression	Jorissen-Sieber-2009
CLDN3	ASCL2	0.0020787239	Co-expression	Jorissen-Sieber-2009
CLDN3	SLC39A5	0.0024819616	Co-expression	Jorissen-Sieber-2009
CLDN3	NR1I2	0.0021050265	Co-expression	Jorissen-Sieber-2009
CLDN3	MOGAT3	0.0023309928	Co-expression	Jorissen-Sieber-2009
CLDN3	IYD	0.0020762098	Co-expression	Jorissen-Sieber-2009
CLDN3	TSPAN6	0.00128034	Co-expression	Jorissen-Sieber-2009
CLDN3	PRR15	0.0018963813	Co-expression	Jorissen-Sieber-2009
CLDN3	PPP1R14D	0.0019558987	Co-expression	Jorissen-Sieber-2009
UBE2L6	APOL6	0.009705662	Co-expression	Jorissen-Sieber-2009
UBE2L6	JAK2	0.0064204284	Co-expression	Jorissen-Sieber-2009
UBE2L6	CD274	0.007185893	Co-expression	Jorissen-Sieber-2009
UBE2L6	GNLY	0.006095897	Co-expression	Jorissen-Sieber-2009
UBE2L6	GBP4	0.0055680578	Co-expression	Jorissen-Sieber-2009
UBE2L6	MCUB	0.003395254	Co-expression	Jorissen-Sieber-2009
UBE2L6	GZMA	0.0039059555	Co-expression	Jorissen-Sieber-2009
AGR2	RNF125	0.004900446	Co-expression	Jorissen-Sieber-2009
AGR2	ASPHD2	0.0058252723	Co-expression	Jorissen-Sieber-2009
AGR2	HPSE	0.0043802685	Co-expression	Jorissen-Sieber-2009
AGR2	RAB27B	0.0028087622	Co-expression	Jorissen-Sieber-2009
AGR2	GFI1	0.0036937902	Co-expression	Jorissen-Sieber-2009
CCDC68	ADGRG6	0.009123428	Co-expression	Jorissen-Sieber-2009
CCDC68	DOCK5	0.009423568	Co-expression	Jorissen-Sieber-2009
CCDC68	FECH	0.0074377554	Co-expression	Jorissen-Sieber-2009
CCDC68	ASPHD2	0.0069301743	Co-expression	Jorissen-Sieber-2009
CCDC68	HPSE	0.006149276	Co-expression	Jorissen-Sieber-2009
CCDC68	RAB27B	0.0032556597	Co-expression	Jorissen-Sieber-2009
CCDC68	AGR2	0.002877762	Co-expression	Jorissen-Sieber-2009
DDX27	GGT7	0.0062775537	Co-expression	Jorissen-Sieber-2009
DDX27	GNG4	0.0076827807	Co-expression	Jorissen-Sieber-2009
DDX27	KHDRBS3	0.006699927	Co-expression	Jorissen-Sieber-2009
DDX27	FITM2	0.007916568	Co-expression	Jorissen-Sieber-2009
DDX27	SPIN3	0.0071004494	Co-expression	Jorissen-Sieber-2009
DDX27	POFUT1	0.008830281	Co-expression	Jorissen-Sieber-2009
DDX27	ZMYND8	0.009435736	Co-expression	Jorissen-Sieber-2009
DDX27	SHROOM4	0.0060528563	Co-expression	Jorissen-Sieber-2009
DDX27	DDAH2	0.0040917196	Co-expression	Jorissen-Sieber-2009
DDX27	ACOT8	0.0046762573	Co-expression	Jorissen-Sieber-2009
DDX27	GPR143	0.004092631	Co-expression	Jorissen-Sieber-2009
DDX27	TP53RK	0.0031069736	Co-expression	Jorissen-Sieber-2009
DDX27	ATP9A	0.0026371256	Co-expression	Jorissen-Sieber-2009
DDX27	ZSWIM3	0.0026754378	Co-expression	Jorissen-Sieber-2009
DDX27	ENGASE	0.0037583949	Co-expression	Jorissen-Sieber-2009
DDX27	PLAGL2	0.0018471079	Co-expression	Jorissen-Sieber-2009
DUSP4	ADGRG6	0.0070811706	Co-expression	Jorissen-Sieber-2009
DUSP4	ASPHD2	0.0064080805	Co-expression	Jorissen-Sieber-2009
DUSP4	ULBP2	0.0068471977	Co-expression	Jorissen-Sieber-2009
DUSP4	RAB27B	0.003006019	Co-expression	Jorissen-Sieber-2009
DUSP4	TRIB2	0.0033861347	Co-expression	Jorissen-Sieber-2009
DUSP4	ENO2	0.004049137	Co-expression	Jorissen-Sieber-2009
DUSP4	AGR2	0.0021381567	Co-expression	Jorissen-Sieber-2009
RNF43	NOL4L	0.005495224	Co-expression	Jorissen-Sieber-2009
RNF43	CFTR	0.007600011	Co-expression	Jorissen-Sieber-2009
RNF43	HUNK	0.0070309998	Co-expression	Jorissen-Sieber-2009
RNF43	TINAG	0.0042884876	Co-expression	Jorissen-Sieber-2009
RNF43	GRM8	0.005425145	Co-expression	Jorissen-Sieber-2009
RNF43	NAALADL2	0.0036601347	Co-expression	Jorissen-Sieber-2009
RNF43	KHDRBS3	0.005258225	Co-expression	Jorissen-Sieber-2009
RNF43	FITM2	0.0056292787	Co-expression	Jorissen-Sieber-2009
RNF43	SPIN3	0.005431473	Co-expression	Jorissen-Sieber-2009
RNF43	TCF7	0.005721659	Co-expression	Jorissen-Sieber-2009
RNF43	CXCL14	0.005276529	Co-expression	Jorissen-Sieber-2009
RNF43	SHROOM4	0.004947002	Co-expression	Jorissen-Sieber-2009
RNF43	AXIN2	0.0044794446	Co-expression	Jorissen-Sieber-2009
RNF43	CDHR1	0.004493936	Co-expression	Jorissen-Sieber-2009
RNF43	NOX1	0.0036774927	Co-expression	Jorissen-Sieber-2009
RNF43	EPDR1	0.0021595063	Co-expression	Jorissen-Sieber-2009
RNF43	SEMA5A	0.0027198177	Co-expression	Jorissen-Sieber-2009
RNF43	NKD1	0.0034263097	Co-expression	Jorissen-Sieber-2009
RNF43	ASCL2	0.0030583206	Co-expression	Jorissen-Sieber-2009
RNF43	BCL11A	0.00369686	Co-expression	Jorissen-Sieber-2009
RNF43	CTTNBP2	0.0019372992	Co-expression	Jorissen-Sieber-2009
RNF43	LRRC2	0.002085323	Co-expression	Jorissen-Sieber-2009
RNF43	CEL	0.0027094074	Co-expression	Jorissen-Sieber-2009
RNF43	SLC39A5	0.0028267987	Co-expression	Jorissen-Sieber-2009
RNF43	IHH	0.0020221686	Co-expression	Jorissen-Sieber-2009
RNF43	MLH1	0.0024360393	Co-expression	Jorissen-Sieber-2009
RNF43	RUBCNL	0.0022782546	Co-expression	Jorissen-Sieber-2009
RNF43	NR1I2	0.00220042	Co-expression	Jorissen-Sieber-2009
RNF43	QPRT	0.0019269532	Co-expression	Jorissen-Sieber-2009
RNF43	MOGAT3	0.0019315797	Co-expression	Jorissen-Sieber-2009
RNF43	IYD	0.002132474	Co-expression	Jorissen-Sieber-2009
RNF43	VAV3	0.00196155	Co-expression	Jorissen-Sieber-2009
RNF43	TSPAN6	0.0016426108	Co-expression	Jorissen-Sieber-2009
RNF43	PRR15	0.0017677603	Co-expression	Jorissen-Sieber-2009
RNF43	ENGASE	0.0036334922	Co-expression	Jorissen-Sieber-2009
RNF43	PLAGL2	0.0014935617	Co-expression	Jorissen-Sieber-2009
RNF43	PPP1R14D	0.0018476157	Co-expression	Jorissen-Sieber-2009
RNF43	CLDN3	0.0014649797	Co-expression	Jorissen-Sieber-2009
MOCS3	GGT7	0.0046990137	Co-expression	Jorissen-Sieber-2009
MOCS3	FITM2	0.006220617	Co-expression	Jorissen-Sieber-2009
MOCS3	POFUT1	0.0063495017	Co-expression	Jorissen-Sieber-2009
MOCS3	ACOT8	0.003621425	Co-expression	Jorissen-Sieber-2009
MOCS3	GPR143	0.0031609496	Co-expression	Jorissen-Sieber-2009
MOCS3	TP53RK	0.0022490064	Co-expression	Jorissen-Sieber-2009
MOCS3	ZSWIM3	0.0023231872	Co-expression	Jorissen-Sieber-2009
MOCS3	PLAGL2	0.0014723121	Co-expression	Jorissen-Sieber-2009
GTF2IRD1	NOL4L	0.005398267	Co-expression	Jorissen-Sieber-2009
GTF2IRD1	SYT7	0.0062789633	Co-expression	Jorissen-Sieber-2009
GTF2IRD1	CFTR	0.0057355966	Co-expression	Jorissen-Sieber-2009
GTF2IRD1	HUNK	0.0060746046	Co-expression	Jorissen-Sieber-2009
GTF2IRD1	GGT7	0.004319035	Co-expression	Jorissen-Sieber-2009
GTF2IRD1	GRM8	0.004666004	Co-expression	Jorissen-Sieber-2009
GTF2IRD1	NAALADL2	0.003140981	Co-expression	Jorissen-Sieber-2009
GTF2IRD1	GNG4	0.0058658244	Co-expression	Jorissen-Sieber-2009
GTF2IRD1	KHDRBS3	0.005551279	Co-expression	Jorissen-Sieber-2009
GTF2IRD1	SPIN3	0.005330917	Co-expression	Jorissen-Sieber-2009
GTF2IRD1	TCF7	0.005789368	Co-expression	Jorissen-Sieber-2009
GTF2IRD1	SLC35D3	0.004016867	Co-expression	Jorissen-Sieber-2009
GTF2IRD1	SHROOM4	0.004553378	Co-expression	Jorissen-Sieber-2009
GTF2IRD1	AXIN2	0.0034735878	Co-expression	Jorissen-Sieber-2009
GTF2IRD1	EPDR1	0.0019937991	Co-expression	Jorissen-Sieber-2009
GTF2IRD1	NKD1	0.0028535177	Co-expression	Jorissen-Sieber-2009
GTF2IRD1	DDAH2	0.0031668409	Co-expression	Jorissen-Sieber-2009
GTF2IRD1	TNNC2	0.0037781952	Co-expression	Jorissen-Sieber-2009
GTF2IRD1	ASCL2	0.0024936527	Co-expression	Jorissen-Sieber-2009
GTF2IRD1	CAB39L	0.0028335003	Co-expression	Jorissen-Sieber-2009
GTF2IRD1	BCL11A	0.0030117054	Co-expression	Jorissen-Sieber-2009
GTF2IRD1	CTTNBP2	0.0015700844	Co-expression	Jorissen-Sieber-2009
GTF2IRD1	LRRC2	0.0021276728	Co-expression	Jorissen-Sieber-2009
GTF2IRD1	CEL	0.002352289	Co-expression	Jorissen-Sieber-2009
GTF2IRD1	IHH	0.002027736	Co-expression	Jorissen-Sieber-2009
GTF2IRD1	RUBCNL	0.0019215416	Co-expression	Jorissen-Sieber-2009
GTF2IRD1	GPR143	0.0027935102	Co-expression	Jorissen-Sieber-2009
GTF2IRD1	TP53RK	0.001938787	Co-expression	Jorissen-Sieber-2009
GTF2IRD1	PMEPA1	0.0025171586	Co-expression	Jorissen-Sieber-2009
GTF2IRD1	QPRT	0.0017826746	Co-expression	Jorissen-Sieber-2009
GTF2IRD1	MOGAT3	0.001866163	Co-expression	Jorissen-Sieber-2009
GTF2IRD1	PRR15	0.0016549074	Co-expression	Jorissen-Sieber-2009
GTF2IRD1	PLAGL2	0.0012866025	Co-expression	Jorissen-Sieber-2009
GTF2IRD1	RNF43	0.0016893732	Co-expression	Jorissen-Sieber-2009
ACSL6	TCF7	0.021618877	Co-expression	Jorissen-Sieber-2009
ACSL6	CDHR1	0.019170947	Co-expression	Jorissen-Sieber-2009
ACSL6	EPDR1	0.0092883995	Co-expression	Jorissen-Sieber-2009
ACSL6	ASCL2	0.009506781	Co-expression	Jorissen-Sieber-2009
ACSL6	CAB39L	0.014415587	Co-expression	Jorissen-Sieber-2009
ACSL6	CTTNBP2	0.006643228	Co-expression	Jorissen-Sieber-2009
ACSL6	LRRC2	0.011001475	Co-expression	Jorissen-Sieber-2009
ACSL6	CEL	0.011652093	Co-expression	Jorissen-Sieber-2009
ACSL6	IHH	0.009563846	Co-expression	Jorissen-Sieber-2009
ACSL6	RUBCNL	0.010162898	Co-expression	Jorissen-Sieber-2009
ACSL6	NR1I2	0.007673925	Co-expression	Jorissen-Sieber-2009
ACSL6	QPRT	0.0077702403	Co-expression	Jorissen-Sieber-2009
ACSL6	MOGAT3	0.007644689	Co-expression	Jorissen-Sieber-2009
ACSL6	VAV3	0.008564263	Co-expression	Jorissen-Sieber-2009
ACSL6	TSPAN6	0.0058462857	Co-expression	Jorissen-Sieber-2009
ACSL6	PLAGL2	0.0054642744	Co-expression	Jorissen-Sieber-2009
ACSL6	RNF43	0.0070101013	Co-expression	Jorissen-Sieber-2009
ACSL6	GTF2IRD1	0.0067867073	Co-expression	Jorissen-Sieber-2009
FARP1	EPDR1	0.008664299	Co-expression	Jorissen-Sieber-2009
FARP1	ASCL2	0.008743254	Co-expression	Jorissen-Sieber-2009
FARP1	CAB39L	0.014998584	Co-expression	Jorissen-Sieber-2009
FARP1	BCL11A	0.015196819	Co-expression	Jorissen-Sieber-2009
FARP1	LRRC2	0.009219686	Co-expression	Jorissen-Sieber-2009
FARP1	CEL	0.011196244	Co-expression	Jorissen-Sieber-2009
FARP1	RUBCNL	0.008550185	Co-expression	Jorissen-Sieber-2009
FARP1	QPRT	0.007941752	Co-expression	Jorissen-Sieber-2009
FARP1	ATP9A	0.0077516544	Co-expression	Jorissen-Sieber-2009
FARP1	IYD	0.008551898	Co-expression	Jorissen-Sieber-2009
FARP1	TSPAN6	0.0049323556	Co-expression	Jorissen-Sieber-2009
FARP1	PLAGL2	0.0053454395	Co-expression	Jorissen-Sieber-2009
FARP1	DDX27	0.007117485	Co-expression	Jorissen-Sieber-2009
FARP1	RNF43	0.005673774	Co-expression	Jorissen-Sieber-2009
FARP1	GTF2IRD1	0.0065129916	Co-expression	Jorissen-Sieber-2009
H2AJ	SPIN3	0.02010434	Co-expression	Jorissen-Sieber-2009
H2AJ	TCF7	0.01635258	Co-expression	Jorissen-Sieber-2009
H2AJ	EPDR1	0.0065229926	Co-expression	Jorissen-Sieber-2009
H2AJ	NKD1	0.009126622	Co-expression	Jorissen-Sieber-2009
H2AJ	DDAH2	0.012221185	Co-expression	Jorissen-Sieber-2009
H2AJ	ASCL2	0.0065651583	Co-expression	Jorissen-Sieber-2009
H2AJ	CTTNBP2	0.005815462	Co-expression	Jorissen-Sieber-2009
H2AJ	LRRC2	0.0070852144	Co-expression	Jorissen-Sieber-2009
H2AJ	CEL	0.0070411237	Co-expression	Jorissen-Sieber-2009
H2AJ	MLH1	0.009896576	Co-expression	Jorissen-Sieber-2009
H2AJ	RUBCNL	0.005533091	Co-expression	Jorissen-Sieber-2009
H2AJ	QPRT	0.0055401684	Co-expression	Jorissen-Sieber-2009
H2AJ	ATP9A	0.0053063496	Co-expression	Jorissen-Sieber-2009
H2AJ	VAV3	0.0049105715	Co-expression	Jorissen-Sieber-2009
H2AJ	TSPAN6	0.0038337936	Co-expression	Jorissen-Sieber-2009
H2AJ	PRR15	0.004101715	Co-expression	Jorissen-Sieber-2009
H2AJ	PLAGL2	0.003963919	Co-expression	Jorissen-Sieber-2009
H2AJ	RNF43	0.0043018847	Co-expression	Jorissen-Sieber-2009
H2AJ	GTF2IRD1	0.0043672384	Co-expression	Jorissen-Sieber-2009
ABAT	GGT7	0.020013018	Co-expression	Jorissen-Sieber-2009
ABAT	NAALADL2	0.01332948	Co-expression	Jorissen-Sieber-2009
ABAT	FITM2	0.02579473	Co-expression	Jorissen-Sieber-2009
ABAT	TCF7	0.018705321	Co-expression	Jorissen-Sieber-2009
ABAT	EPDR1	0.007307258	Co-expression	Jorissen-Sieber-2009
ABAT	CEL	0.01014829	Co-expression	Jorissen-Sieber-2009
ABAT	SLC39A5	0.010553123	Co-expression	Jorissen-Sieber-2009
ABAT	IHH	0.0073563927	Co-expression	Jorissen-Sieber-2009
ABAT	RUBCNL	0.006619705	Co-expression	Jorissen-Sieber-2009
ABAT	NR1I2	0.0063221054	Co-expression	Jorissen-Sieber-2009
ABAT	TP53RK	0.006818858	Co-expression	Jorissen-Sieber-2009
ABAT	QPRT	0.007443029	Co-expression	Jorissen-Sieber-2009
ABAT	ATP9A	0.006247995	Co-expression	Jorissen-Sieber-2009
ABAT	VAV3	0.0064930883	Co-expression	Jorissen-Sieber-2009
ABAT	ZSWIM3	0.0070833242	Co-expression	Jorissen-Sieber-2009
ABAT	TSPAN6	0.0045727044	Co-expression	Jorissen-Sieber-2009
ABAT	PLAGL2	0.0053946096	Co-expression	Jorissen-Sieber-2009
ABAT	DDX27	0.006532038	Co-expression	Jorissen-Sieber-2009
ABAT	RNF43	0.005431655	Co-expression	Jorissen-Sieber-2009
PPP1R14C	HUNK	0.015616612	Co-expression	Jorissen-Sieber-2009
PPP1R14C	CYP2B6	0.012373276	Co-expression	Jorissen-Sieber-2009
PPP1R14C	GRM8	0.012956696	Co-expression	Jorissen-Sieber-2009
PPP1R14C	RAB32	0.012171244	Co-expression	Jorissen-Sieber-2009
PPP1R14C	SLC35D3	0.012130101	Co-expression	Jorissen-Sieber-2009
PPP1R14C	AXIN2	0.007394323	Co-expression	Jorissen-Sieber-2009
PPP1R14C	CDHR1	0.010047987	Co-expression	Jorissen-Sieber-2009
PPP1R14C	EPDR1	0.004526844	Co-expression	Jorissen-Sieber-2009
PPP1R14C	CAB39L	0.006613983	Co-expression	Jorissen-Sieber-2009
PPP1R14C	CEL	0.0056073703	Co-expression	Jorissen-Sieber-2009
PPP1R14C	SLC39A5	0.0061512017	Co-expression	Jorissen-Sieber-2009
PPP1R14C	IHH	0.004792922	Co-expression	Jorissen-Sieber-2009
PPP1R14C	RUBCNL	0.00531422	Co-expression	Jorissen-Sieber-2009
PPP1R14C	NR1I2	0.003910281	Co-expression	Jorissen-Sieber-2009
PPP1R14C	QPRT	0.0039735427	Co-expression	Jorissen-Sieber-2009
PPP1R14C	VAV3	0.004606221	Co-expression	Jorissen-Sieber-2009
PPP1R14C	TSPAN6	0.0031765518	Co-expression	Jorissen-Sieber-2009
PPP1R14C	PRR15	0.0036941178	Co-expression	Jorissen-Sieber-2009
PPP1R14C	PLAGL2	0.0031106917	Co-expression	Jorissen-Sieber-2009
PPP1R14C	PPP1R14D	0.00476936	Co-expression	Jorissen-Sieber-2009
PPP1R14C	RNF43	0.003105193	Co-expression	Jorissen-Sieber-2009
DPEP1	HUNK	0.01419599	Co-expression	Jorissen-Sieber-2009
DPEP1	TCF7	0.010408349	Co-expression	Jorissen-Sieber-2009
DPEP1	POU5F1B	0.0110853175	Co-expression	Jorissen-Sieber-2009
DPEP1	AXIN2	0.00902277	Co-expression	Jorissen-Sieber-2009
DPEP1	CDHR1	0.008973123	Co-expression	Jorissen-Sieber-2009
DPEP1	NKD1	0.0068441876	Co-expression	Jorissen-Sieber-2009
DPEP1	ASCL2	0.005698207	Co-expression	Jorissen-Sieber-2009
DPEP1	CAB39L	0.0079659885	Co-expression	Jorissen-Sieber-2009
DPEP1	BCL11A	0.007416233	Co-expression	Jorissen-Sieber-2009
DPEP1	CTTNBP2	0.0037244286	Co-expression	Jorissen-Sieber-2009
DPEP1	LRRC2	0.0047560325	Co-expression	Jorissen-Sieber-2009
DPEP1	CEL	0.0057731476	Co-expression	Jorissen-Sieber-2009
DPEP1	RUBCNL	0.0046793455	Co-expression	Jorissen-Sieber-2009
DPEP1	QPRT	0.004098183	Co-expression	Jorissen-Sieber-2009
DPEP1	VAV3	0.0038055799	Co-expression	Jorissen-Sieber-2009
DPEP1	TSPAN6	0.0026821052	Co-expression	Jorissen-Sieber-2009
DPEP1	ENGASE	0.0077473707	Co-expression	Jorissen-Sieber-2009
DPEP1	RNF43	0.0037217191	Co-expression	Jorissen-Sieber-2009
DPEP1	GTF2IRD1	0.0031225632	Co-expression	Jorissen-Sieber-2009
DPEP1	PPP1R14C	0.006691788	Co-expression	Jorissen-Sieber-2009
PLA2G12B	FITM2	0.020798448	Co-expression	Jorissen-Sieber-2009
PLA2G12B	ACOT8	0.01011456	Co-expression	Jorissen-Sieber-2009
PLA2G12B	CEL	0.008587996	Co-expression	Jorissen-Sieber-2009
PLA2G12B	SLC39A5	0.00824246	Co-expression	Jorissen-Sieber-2009
PLA2G12B	GPR143	0.009349764	Co-expression	Jorissen-Sieber-2009
PLA2G12B	TP53RK	0.006721959	Co-expression	Jorissen-Sieber-2009
PLA2G12B	QPRT	0.0053929016	Co-expression	Jorissen-Sieber-2009
PLA2G12B	MOGAT3	0.0055639925	Co-expression	Jorissen-Sieber-2009
PLA2G12B	ZSWIM3	0.005913712	Co-expression	Jorissen-Sieber-2009
PLA2G12B	TSPAN6	0.0038058476	Co-expression	Jorissen-Sieber-2009
PLA2G12B	PLAGL2	0.004344723	Co-expression	Jorissen-Sieber-2009
PLA2G12B	RNF43	0.0041152914	Co-expression	Jorissen-Sieber-2009
PLA2G12B	ABAT	0.018497413	Co-expression	Jorissen-Sieber-2009
PLA2G12B	PPP1R14C	0.009904977	Co-expression	Jorissen-Sieber-2009
PRDX5	CFTR	0.010552429	Co-expression	Jorissen-Sieber-2009
PRDX5	HUNK	0.0112731	Co-expression	Jorissen-Sieber-2009
PRDX5	CYP2B6	0.0084265	Co-expression	Jorissen-Sieber-2009
PRDX5	GRM8	0.008913211	Co-expression	Jorissen-Sieber-2009
PRDX5	NAALADL2	0.0054315487	Co-expression	Jorissen-Sieber-2009
PRDX5	FITM2	0.010082389	Co-expression	Jorissen-Sieber-2009
PRDX5	RAB32	0.0104637295	Co-expression	Jorissen-Sieber-2009
PRDX5	CDHR1	0.0077678976	Co-expression	Jorissen-Sieber-2009
PRDX5	NOX1	0.005473411	Co-expression	Jorissen-Sieber-2009
PRDX5	EPDR1	0.0030914636	Co-expression	Jorissen-Sieber-2009
PRDX5	ASCL2	0.0036312942	Co-expression	Jorissen-Sieber-2009
PRDX5	CTTNBP2	0.0022690196	Co-expression	Jorissen-Sieber-2009
PRDX5	CEL	0.0037176625	Co-expression	Jorissen-Sieber-2009
PRDX5	IHH	0.0035325547	Co-expression	Jorissen-Sieber-2009
PRDX5	RUBCNL	0.0036818946	Co-expression	Jorissen-Sieber-2009
PRDX5	NR1I2	0.0027536761	Co-expression	Jorissen-Sieber-2009
PRDX5	QPRT	0.0031062437	Co-expression	Jorissen-Sieber-2009
PRDX5	VAV3	0.0032982875	Co-expression	Jorissen-Sieber-2009
PRDX5	TSPAN6	0.0022295066	Co-expression	Jorissen-Sieber-2009
PRDX5	PRR15	0.0025864583	Co-expression	Jorissen-Sieber-2009
PRDX5	ENGASE	0.004403917	Co-expression	Jorissen-Sieber-2009
PRDX5	PLAGL2	0.002206299	Co-expression	Jorissen-Sieber-2009
PRDX5	PPP1R14D	0.0030383866	Co-expression	Jorissen-Sieber-2009
