TSPAN6 avgexpression:10.996833
t1=-1.243631  pval1=0.214513
t2=-2.136375  pval2=0.033332
t3=-0.454680  pval3=0.650059
DNAAF3 avgexpression:5.272047
t1=-1.235382  pval1=0.217562
t2=-5.391800  pval2=0.000000
t3=-2.754621  pval3=0.006675
PSCA avgexpression:9.810168
t1=1.304515  pval1=0.192962
t2=-0.951164  pval2=0.342168
t3=-1.905219  pval3=0.058847
ATCAY avgexpression:3.424266
t1=0.427415  pval1=0.669354
t2=2.749877  pval2=0.006267
t3=1.624647  pval3=0.106536
LY6D avgexpression:4.571703
t1=0.078533  pval1=0.937451
t2=0.139878  pval2=0.888836
t3=0.032847  pval3=0.973844
DAPK3 avgexpression:11.395817
t1=0.364579  pval1=0.715658
t2=0.903369  pval2=0.366943
t3=0.365621  pval3=0.715212
EEF2 avgexpression:17.158150
t1=-2.157590  pval1=0.031677
t2=-4.811449  pval2=0.000002
t3=-1.443475  pval3=0.151170
TMIGD2 avgexpression:4.898597
t1=1.339291  pval1=0.181392
t2=-2.022406  pval2=0.043884
t3=-2.780642  pval3=0.006189
CHAF1A avgexpression:10.511702
t1=-2.157639  pval1=0.031673
t2=-4.602932  pval2=0.000006
t3=-1.823748  pval3=0.070370
UBXN6 avgexpression:11.621960
t1=-1.713719  pval1=0.087514
t2=-1.702777  pval2=0.089485
t3=0.268718  pval3=0.788551
HDGFL2 avgexpression:11.259305
t1=-1.808337  pval1=0.071459
t2=-0.222239  pval2=0.824256
t3=1.272239  pval3=0.205443
PLIN4 avgexpression:8.281710
t1=2.063993  pval1=0.039795
t2=2.729509  pval2=0.006659
t3=0.262007  pval3=0.793710
SEMA6B avgexpression:9.981967
t1=0.959335  pval1=0.338088
t2=3.658363  pval2=0.000292
t3=2.021653  pval3=0.045160
ZNF444 avgexpression:11.181935
t1=-0.353536  pval1=0.723911
t2=7.823897  pval2=0.000000
t3=5.736322  pval3=0.000000
NXN avgexpression:10.793620
t1=2.714044  pval1=0.006994
t2=4.365384  pval2=0.000017
t3=0.724301  pval3=0.470116
TLCD3A avgexpression:11.183386
t1=-0.644631  pval1=0.519611
t2=-4.676747  pval2=0.000004
t3=-2.742218  pval3=0.006918
GLOD4 avgexpression:11.596865
t1=-0.803085  pval1=0.422500
t2=-10.051815  pval2=0.000000
t3=-6.259914  pval3=0.000000
MFSD3 avgexpression:10.087316
t1=0.134807  pval1=0.892846
t2=-3.222210  pval2=0.001390
t3=-2.493957  pval3=0.013822
GPT avgexpression:7.623110
t1=0.683630  pval1=0.494686
t2=-3.449927  pval2=0.000628
t3=-2.893853  pval3=0.004429
KIFC2 avgexpression:9.845121
t1=-0.551897  pval1=0.581390
t2=-1.823125  pval2=0.069125
t3=-0.909683  pval3=0.364587
SLC43A2 avgexpression:11.534843
t1=2.006468  pval1=0.045617
t2=3.343821  pval2=0.000914
t3=0.799974  pval3=0.425111
RILP avgexpression:9.619657
t1=0.357409  pval1=0.721012
t2=-4.771429  pval2=0.000003
t3=-3.672428  pval3=0.000343
SERPINF2 avgexpression:7.094024
t1=1.421600  pval1=0.156081
t2=8.201924  pval2=0.000000
t3=4.558902  pval3=0.000011
WDR81 avgexpression:11.215057
t1=0.291320  pval1=0.770988
t2=2.390832  pval2=0.017331
t3=1.675702  pval3=0.096077
SRR avgexpression:7.660678
t1=1.902124  pval1=0.058020
t2=-2.053923  pval2=0.040715
t3=-3.150409  pval3=0.002002
TSR1 avgexpression:10.996274
t1=-2.428401  pval1=0.015696
t2=-6.198169  pval2=0.000000
t3=-2.406001  pval3=0.017462
TRPV3 avgexpression:6.853923
t1=1.475318  pval1=0.141075
t2=3.969691  pval2=0.000087
t3=1.466551  pval3=0.144790
HSD11B1L avgexpression:7.325644
t1=2.051583  pval1=0.040994
t2=5.992319  pval2=0.000000
t3=2.983429  pval3=0.003376
CYB5D2 avgexpression:9.482550
t1=1.462201  pval1=0.144632
t2=-1.985083  pval2=0.047904
t3=-2.904468  pval3=0.004290
GGT6 avgexpression:8.935832
t1=0.744788  pval1=0.456926
t2=-0.903359  pval2=0.366948
t3=-1.221651  pval3=0.223938
KLK1 avgexpression:8.672171
t1=-1.020093  pval1=0.308427
t2=0.223462  pval2=0.823305
t3=0.990233  pval3=0.323806
KLK4 avgexpression:2.721678
t1=-0.134590  pval1=0.893018
t2=1.678982  pval2=0.094035
t3=1.307463  pval3=0.193246
KLK2 avgexpression:2.364433
t1=0.233214  pval1=0.815739
t2=1.109669  pval2=0.267893
t3=0.683897  pval3=0.495196
KLK5 avgexpression:2.391243
t1=-0.020403  pval1=0.983734
t2=2.639914  pval2=0.008659
t3=2.025643  pval3=0.044743
KLK6 avgexpression:7.502378
t1=-0.440692  pval1=0.659723
t2=4.013700  pval2=0.000073
t3=3.314375  pval3=0.001175
KLK11 avgexpression:8.438625
t1=-0.712439  pval1=0.476693
t2=-2.786820  pval2=0.005609
t3=-1.424470  pval3=0.156584
KLK13 avgexpression:5.795568
t1=-1.235239  pval1=0.217615
t2=2.754452  pval2=0.006182
t3=3.158975  pval3=0.001948
ZNF83 avgexpression:10.385812
t1=3.019583  pval1=0.002727
t2=2.339253  pval2=0.019876
t3=-0.674464  pval3=0.501153
KRT80 avgexpression:9.742772
t1=-2.280394  pval1=0.023218
t2=3.456369  pval2=0.000614
t3=4.033328  pval3=0.000091
KRT1 avgexpression:3.087999
t1=-0.014481  pval1=0.988455
t2=3.337738  pval2=0.000934
t3=2.680914  pval3=0.008244
ACER1 avgexpression:2.233015
t1=0.554672  pval1=0.579492
t2=2.646237  pval2=0.008502
t3=1.623428  pval3=0.106797
OTUB1 avgexpression:12.894143
t1=-1.258235  pval1=0.209191
t2=-0.652542  pval2=0.514474
t3=0.635481  pval3=0.526175
RCOR2 avgexpression:8.259272
t1=-1.112391  pval1=0.266775
t2=-2.734880  pval2=0.006553
t3=-1.050637  pval3=0.295275
ANGPTL4 avgexpression:8.805791
t1=-1.367567  pval1=0.172373
t2=-0.054920  pval2=0.956233
t3=1.035715  pval3=0.302160
AC010323.1 avgexpression:0.577988
t1=-0.488227  pval1=0.625711
t2=1.134620  pval2=0.257300
t3=1.362107  pval3=0.175400
CD320 avgexpression:10.731465
t1=-1.499970  pval1=0.134573
t2=-6.751516  pval2=0.000000
t3=-3.683910  pval3=0.000330
SPRYD3 avgexpression:11.787484
t1=-0.704314  pval1=0.481731
t2=-0.801972  pval2=0.423106
t3=0.025207  pval3=0.979926
IGFBP6 avgexpression:9.595186
t1=2.161120  pval1=0.031401
t2=5.709204  pval2=0.000000
t3=2.371191  pval3=0.019123
SOAT2 avgexpression:3.568929
t1=0.152883  pval1=0.878584
t2=5.191717  pval2=0.000000
t3=3.999837  pval3=0.000103
ZNF558 avgexpression:9.757915
t1=0.522854  pval1=0.601424
t2=-0.904800  pval2=0.366185
t3=-0.771489  pval3=0.441746
CABP2 avgexpression:0.543219
t1=0.867449  pval1=0.386323
t2=1.814335  pval2=0.070470
t3=0.686462  pval3=0.493582
NDUFV1 avgexpression:12.630223
t1=-1.718301  pval1=0.086674
t2=-4.383583  pval2=0.000015
t3=-1.693464  pval3=0.092640
CDK2AP2 avgexpression:12.590903
t1=-1.214816  pval1=0.225299
t2=-2.247145  pval2=0.025245
t3=-0.622427  pval3=0.534696
NUDT8 avgexpression:9.271511
t1=-0.635065  pval1=0.525824
t2=-5.050143  pval2=0.000001
t3=-3.306734  pval3=0.001205
TBX10 avgexpression:4.553463
t1=0.422657  pval1=0.672819
t2=2.605813  pval2=0.009552
t3=1.450311  pval3=0.149257
AC011511.1 avgexpression:0.715802
t1=0.276986  pval1=0.781963
t2=0.441419  pval2=0.659178
t3=0.094784  pval3=0.924625
PRDX2 avgexpression:12.551269
t1=-1.061578  pval1=0.289199
t2=-7.946648  pval2=0.000000
t3=-3.798796  pval3=0.000218
OR8J3 avgexpression:0.357999
t1=-0.760627  pval1=0.447420
t2=1.671036  pval2=0.095596
t3=2.178766  pval3=0.031059
OR5I1 avgexpression:0.101489
t1=-1.008380  pval1=0.314006
t2=1.220443  pval2=0.223107
t3=2.325112  pval3=0.021535
ZNF232 avgexpression:8.818096
t1=-1.354451  pval1=0.176514
t2=-5.312153  pval2=0.000000
t3=-2.759395  pval3=0.006583
MIS12 avgexpression:9.938483
t1=1.324632  pval1=0.186204
t2=-3.326590  pval2=0.000971
t3=-3.382308  pval3=0.000937
CD300C avgexpression:6.170244
t1=1.428001  pval1=0.154232
t2=-1.409825  pval2=0.159467
t3=-2.338056  pval3=0.020832
CD300A avgexpression:8.474272
t1=1.366374  pval1=0.172746
t2=-1.694539  pval2=0.091040
t3=-2.417367  pval3=0.016949
TEKT1 avgexpression:2.174020
t1=0.433815  pval1=0.664705
t2=-1.283148  pval2=0.200277
t3=-1.410604  pval3=0.160628
HID1 avgexpression:12.812863
t1=1.611770  pval1=0.107962
t2=-1.255411  pval2=0.210155
t3=-2.225923  pval3=0.027653
MRPL58 avgexpression:10.359651
t1=-1.245769  pval1=0.213727
t2=-2.883233  pval2=0.004176
t3=-0.918743  pval3=0.359845
ATP5PD avgexpression:11.798745
t1=-0.735378  pval1=0.462629
t2=-3.304363  pval2=0.001049
t3=-1.774666  pval3=0.078174
TMEM88 avgexpression:7.554946
t1=2.668948  pval1=0.007983
t2=4.627982  pval2=0.000005
t3=1.081980  pval3=0.281162
EVPL avgexpression:11.973731
t1=-1.937241  pval1=0.053564
t2=-2.837530  pval2=0.004808
t3=-0.288148  pval3=0.773669
SRP68 avgexpression:12.262808
t1=-1.977769  pval1=0.048781
t2=-4.406971  pval2=0.000014
t3=-1.193379  pval3=0.234783
MGAT5B avgexpression:5.099934
t1=-0.064863  pval1=0.948322
t2=6.427965  pval2=0.000000
t3=5.080284  pval3=0.000001
TMC8 avgexpression:10.009877
t1=2.568830  pval1=0.010641
t2=0.350876  pval2=0.725889
t3=-2.040859  pval3=0.043185
TK1 avgexpression:11.948774
t1=-0.825137  pval1=0.409886
t2=-4.459933  pval2=0.000011
t3=-2.321974  pval3=0.021709
TMEM68 avgexpression:10.522855
t1=-1.462037  pval1=0.144677
t2=-4.512779  pval2=0.000009
t3=-1.770717  pval3=0.078832
CYP7A1 avgexpression:1.941945
t1=0.145369  pval1=0.884508
t2=3.073742  pval2=0.002277
t3=2.435812  pval3=0.016143
GSDMA avgexpression:6.312632
t1=-1.090956  pval1=0.276083
t2=2.120223  pval2=0.034680
t3=2.495050  pval3=0.013782
KRT24 avgexpression:1.697370
t1=-1.567677  pval1=0.117909
t2=1.548438  pval2=0.122408
t3=2.559834  pval3=0.011557
GHDC avgexpression:11.037393
t1=-0.661371  pval1=0.508833
t2=2.371722  pval2=0.018238
t3=2.166000  pval3=0.032042
FAM234A avgexpression:12.686762
t1=-1.325871  pval1=0.185794
t2=1.904415  pval2=0.057664
t3=2.756452  pval3=0.006639
SOST avgexpression:1.742984
t1=0.098283  pval1=0.921767
t2=-1.331292  pval2=0.183947
t3=-0.974519  pval3=0.331517
ZNF598 avgexpression:11.686053
t1=-3.493373  pval1=0.000542
t2=-2.094586  pval2=0.036916
t3=1.497780  pval3=0.136491
RAB26 avgexpression:6.721723
t1=0.828750  pval1=0.407841
t2=-0.049056  pval2=0.960903
t3=-0.781862  pval3=0.435645
MLST8 avgexpression:11.178768
t1=-2.373655  pval1=0.018182
t2=-2.719172  pval2=0.006866
t3=0.107961  pval3=0.914185
E4F1 avgexpression:10.478250
t1=-1.730664  pval1=0.084441
t2=-1.205993  pval2=0.228623
t3=0.622086  pval3=0.534919
DNASE1L2 avgexpression:4.795835
t1=-0.168029  pval1=0.866663
t2=0.064690  pval2=0.948457
t3=0.188454  pval3=0.850799
ECI1 avgexpression:11.305783
t1=-1.910889  pval1=0.056880
t2=-5.459695  pval2=0.000000
t3=-2.268299  pval3=0.024875
CASKIN1 avgexpression:4.606389
t1=-0.344595  pval1=0.730617
t2=-0.653885  pval2=0.513609
t3=-0.167668  pval3=0.867092
ABCA3 avgexpression:9.729751
t1=0.624861  pval1=0.532492
t2=-1.620112  pval2=0.106096
t3=-1.592992  pval3=0.113467
KCTD5 avgexpression:11.429124
t1=-2.754364  pval1=0.006205
t2=-3.953364  pval2=0.000093
t3=-0.520503  pval3=0.603553
SRRM2 avgexpression:15.744551
t1=0.616107  pval1=0.538246
t2=0.456237  pval2=0.648499
t3=-0.200033  pval3=0.841751
ZNF597 avgexpression:8.427141
t1=2.131784  pval1=0.033758
t2=-1.259046  pval2=0.208841
t3=-2.653790  pval3=0.008901
NLRC3 avgexpression:8.845423
t1=4.008380  pval1=0.000076
t2=0.254721  pval2=0.799086
t3=-4.056016  pval3=0.000083
SDHAF2 avgexpression:9.264302
t1=1.180289  pval1=0.238730
t2=0.882828  pval2=0.377927
t3=-0.351143  pval3=0.726021
DDB1 avgexpression:13.761621
t1=-0.835046  pval1=0.404293
t2=-1.232295  pval2=0.218654
t3=-0.234076  pval3=0.815276
VPS37C avgexpression:11.147121
t1=0.498299  pval1=0.618604
t2=1.357738  pval2=0.175409
t3=0.642518  pval3=0.521611
VWCE avgexpression:6.037052
t1=0.869678  pval1=0.385105
t2=3.811259  pval2=0.000163
t3=2.237822  pval3=0.026847
RAB3IL1 avgexpression:9.243384
t1=1.150462  pval1=0.250781
t2=3.896525  pval2=0.000117
t3=1.812452  pval3=0.072106
BEST1 avgexpression:7.193917
t1=1.625101  pval1=0.105090
t2=2.041495  pval2=0.041941
t3=0.104914  pval3=0.916598
FTH1 avgexpression:14.559764
t1=-1.509692  pval1=0.132073
t2=-1.058120  pval2=0.290720
t3=0.438665  pval3=0.661596
BSCL2 avgexpression:6.820517
t1=1.499541  pval1=0.134684
t2=2.221767  pval2=0.026929
t3=0.345766  pval3=0.730049
POLR2G avgexpression:11.388447
t1=-0.020490  pval1=0.983665
t2=0.295917  pval2=0.767467
t3=0.206325  pval3=0.836843
SLC3A2 avgexpression:12.774738
t1=-2.387677  pval1=0.017514
t2=1.366134  pval2=0.172762
t3=3.289638  pval3=0.001275
PLAAT5 avgexpression:6.189647
t1=2.156639  pval1=0.031751
t2=5.729568  pval2=0.000000
t3=2.074104  pval3=0.039942
SPINDOC avgexpression:10.164909
t1=-0.766596  pval1=0.443867
t2=3.575151  pval2=0.000398
t3=3.437252  pval3=0.000779
ATG16L2 avgexpression:9.710062
t1=2.742444  pval1=0.006429
t2=-0.680920  pval2=0.496366
t3=-2.911618  pval3=0.004199
C2CD3 avgexpression:11.177048
t1=-0.403945  pval1=0.686513
t2=2.472859  pval2=0.013871
t3=2.246174  pval3=0.026293
TRANK1 avgexpression:11.103058
t1=1.663952  pval1=0.097066
t2=-0.617576  pval2=0.537251
t3=-1.975526  pval3=0.050218
TTC21A avgexpression:7.659242
t1=1.162470  pval1=0.245879
t2=6.634107  pval2=0.000000
t3=4.205454  pval3=0.000047
RPSA avgexpression:15.045719
t1=-2.555619  pval1=0.011045
t2=-5.642903  pval2=0.000000
t3=-1.706171  pval3=0.090242
ENTPD3 avgexpression:6.893670
t1=1.188260  pval1=0.235580
t2=2.999694  pval2=0.002893
t3=1.174226  pval3=0.242341
CTNNB1 avgexpression:14.302885
t1=-1.333282  pval1=0.183353
t2=0.161365  pval2=0.871897
t3=1.173947  pval3=0.242453
ULK4 avgexpression:8.181666
t1=-0.091588  pval1=0.927080
t2=0.207843  pval2=0.835470
t3=0.216177  pval3=0.829172
FADD avgexpression:8.864377
t1=-1.999341  pval1=0.046386
t2=1.199187  pval2=0.231255
t3=2.369529  pval3=0.019206
LTBP3 avgexpression:12.763868
t1=2.134202  pval1=0.033559
t2=6.266779  pval2=0.000000
t3=2.621464  pval3=0.009745
NAALADL1 avgexpression:7.648712
t1=2.253354  pval1=0.024889
t2=4.681027  pval2=0.000004
t3=1.401057  pval3=0.163458
SAC3D1 avgexpression:9.589754
t1=-1.125601  pval1=0.261147
t2=-2.169443  pval2=0.030712
t3=-0.650966  pval3=0.516159
BATF2 avgexpression:9.944842
t1=0.081934  pval1=0.934749
t2=-4.398032  pval2=0.000014
t3=-2.919393  pval3=0.004102
SLC22A11 avgexpression:3.340466
t1=0.107947  pval1=0.914103
t2=6.490953  pval2=0.000000
t3=4.689456  pval3=0.000007
SF1 avgexpression:13.839792
t1=-2.295847  pval1=0.022307
t2=-0.484796  pval2=0.628120
t3=1.805372  pval3=0.073212
MAP4K2 avgexpression:10.387325
t1=1.034555  pval1=0.301630
t2=2.641559  pval2=0.008617
t3=1.088035  pval3=0.278490
MAJIN avgexpression:2.662116
t1=0.613204  pval1=0.540162
t2=2.526129  pval2=0.011967
t3=1.400220  pval3=0.163708
CCDC88B avgexpression:9.935732
t1=3.094292  pval1=0.002140
t2=1.306494  pval2=0.192230
t3=-1.790554  pval3=0.075573
SCARA3 avgexpression:9.947635
t1=2.511030  pval1=0.012513
t2=6.396402  pval2=0.000000
t3=2.488278  pval3=0.014035
PBK avgexpression:10.126526
t1=-0.917198  pval1=0.359705
t2=-8.531470  pval2=0.000000
t3=-5.122289  pval3=0.000001
SCARA5 avgexpression:7.112671
t1=2.159638  pval1=0.031516
t2=3.712241  pval2=0.000238
t3=0.910411  pval3=0.364205
PNOC avgexpression:4.831347
t1=3.002253  pval1=0.002883
t2=1.081270  pval2=0.280311
t3=-1.667528  pval3=0.097694
COPS6 avgexpression:12.376242
t1=-3.434989  pval1=0.000668
t2=3.324786  pval2=0.000977
t3=4.800447  pval3=0.000004
PAFAH1B2 avgexpression:12.678299
t1=-1.331536  pval1=0.183926
t2=-4.546705  pval2=0.000007
t3=-2.115431  pval3=0.036203
ANKS3 avgexpression:9.262088
t1=0.034162  pval1=0.972768
t2=3.127856  pval2=0.001906
t3=2.415131  pval3=0.017049
NUDT16L1 avgexpression:9.990440
t1=-0.932859  pval1=0.351571
t2=-0.988978  pval2=0.323348
t3=0.101645  pval3=0.919187
KIAA1586 avgexpression:8.117171
t1=1.891672  pval1=0.059405
t2=3.921180  pval2=0.000106
t3=1.020023  pval3=0.309516
RAB4A avgexpression:11.307065
t1=-1.626176  pval1=0.104861
t2=-0.192811  pval2=0.847218
t3=1.116907  pval3=0.265989
OR1F1 avgexpression:0.841436
t1=-1.211765  pval1=0.226464
t2=0.593523  pval2=0.553209
t3=1.404890  pval3=0.162317
OR2B2 avgexpression:1.015110
t1=-0.865853  pval1=0.387196
t2=2.126021  pval2=0.034191
t3=2.537245  pval3=0.012293
KCNJ4 avgexpression:1.879335
t1=-0.673773  pval1=0.500924
t2=1.301124  pval2=0.194060
t3=1.491467  pval3=0.138138
SETD5 avgexpression:12.614725
t1=-0.331602  pval1=0.740399
t2=-0.877551  pval2=0.380781
t3=-0.342131  pval3=0.732777
VASN avgexpression:10.371391
t1=0.984280  pval1=0.325695
t2=6.523848  pval2=0.000000
t3=3.270507  pval3=0.001358
FAM83B avgexpression:9.905570
t1=-1.943801  pval1=0.052764
t2=-5.756857  pval2=0.000000
t3=-2.448303  pval3=0.015617
H3-4 avgexpression:2.011765
t1=-0.481952  pval1=0.630157
t2=2.327860  pval2=0.020481
t3=2.115773  pval3=0.036173
THAP9 avgexpression:7.954078
t1=1.760491  pval1=0.079245
t2=0.174292  pval2=0.861736
t3=-1.306057  pval3=0.193722
OR2C1 avgexpression:1.932997
t1=1.061324  pval1=0.289314
t2=4.891695  pval2=0.000002
t3=2.579296  pval3=0.010954
RNF187 avgexpression:12.426792
t1=-3.137476  pval1=0.001857
t2=-0.553661  pval2=0.580159
t3=2.290534  pval3=0.023517
HOOK3 avgexpression:12.323600
t1=1.602789  pval1=0.109932
t2=5.899398  pval2=0.000000
t3=2.803863  pval3=0.005783
MAPK1IP1L avgexpression:13.030558
t1=-0.587520  pval1=0.557254
t2=-3.178449  pval2=0.001611
t3=-1.826986  pval3=0.069878
DDIT4 avgexpression:10.756100
t1=-0.756863  pval1=0.449669
t2=-2.931190  pval2=0.003595
t3=-1.374555  pval3=0.171514
RBPJ avgexpression:12.591278
t1=1.893335  pval1=0.059183
t2=-2.807365  pval2=0.005271
t3=-3.571913  pval3=0.000490
LMBRD1 avgexpression:11.717564
t1=0.538084  pval1=0.590880
t2=-1.914911  pval2=0.056307
t3=-1.671811  pval3=0.096844
ZCCHC4 avgexpression:8.782899
t1=-0.981311  pval1=0.327154
t2=-2.166582  pval2=0.030932
t3=-0.634303  pval3=0.526941
PTGDR avgexpression:5.057968
t1=2.912220  pval1=0.003832
t2=-0.018531  pval2=0.985225
t3=-2.467529  pval3=0.014838
TTC39C avgexpression:9.928072
t1=0.519942  pval1=0.603451
t2=4.879457  pval2=0.000002
t3=2.572862  pval3=0.011150
GLYCTK avgexpression:9.445130
t1=-0.450027  pval1=0.652985
t2=0.561580  pval2=0.574756
t3=0.839732  pval3=0.402522
GNG4 avgexpression:7.040927
t1=0.371686  pval1=0.710364
t2=5.931968  pval2=0.000000
t3=4.294115  pval3=0.000033
UBTD2 avgexpression:10.818994
t1=-0.110939  pval1=0.911732
t2=-2.244163  pval2=0.025438
t3=-1.700783  pval3=0.091253
POLR2J3 avgexpression:5.655702
t1=-0.601097  pval1=0.548185
t2=2.429115  pval2=0.015631
t3=2.422248  pval3=0.016732
NKIRAS2 avgexpression:11.590805
t1=-0.892311  pval1=0.372872
t2=4.917346  pval2=0.000001
t3=5.072378  pval3=0.000001
DNAJC7 avgexpression:11.599703
t1=-1.300586  pval1=0.194302
t2=0.880940  pval2=0.378946
t3=2.002690  pval3=0.047184
KCNV2 avgexpression:2.855492
t1=-0.552123  pval1=0.581236
t2=3.237799  pval2=0.001318
t3=2.934704  pval3=0.003916
IRF2BP2 avgexpression:13.615290
t1=-3.184306  pval1=0.001588
t2=2.089939  pval2=0.037334
t3=4.367757  pval3=0.000025
PTF1A avgexpression:1.541898
t1=-1.274612  pval1=0.203338
t2=1.140067  pval2=0.255027
t3=1.656256  pval3=0.099959
NT5DC2 avgexpression:11.759534
t1=-2.074907  pval1=0.038765
t2=-1.956056  pval2=0.051242
t3=0.463818  pval3=0.643514
FOXI1 avgexpression:2.719495
t1=1.340543  pval1=0.180985
t2=1.460433  pval2=0.145055
t3=-0.047326  pval3=0.962322
SMIM4 avgexpression:9.104280
t1=-0.530948  pval1=0.595810
t2=0.463690  pval2=0.643154
t3=0.824305  pval3=0.411199
COA6 avgexpression:10.003248
t1=-2.224609  pval1=0.026779
t2=-3.959292  pval2=0.000091
t3=-1.002987  pval3=0.317635
KIF5C avgexpression:7.077874
t1=1.877458  pval1=0.061332
t2=4.229903  pval2=0.000030
t3=1.307014  pval3=0.193397
MGAT2 avgexpression:5.362930
t1=-0.591747  pval1=0.554423
t2=0.691801  pval2=0.489514
t3=0.869754  pval3=0.385956
BMI1 avgexpression:11.363376
t1=0.251864  pval1=0.801302
t2=1.268155  pval2=0.205574
t3=0.700738  pval3=0.484655
THAP11 avgexpression:10.386773
t1=-1.655527  pval1=0.098762
t2=-1.370647  pval2=0.171351
t3=0.483293  pval3=0.629659
MMADHC avgexpression:12.040919
t1=-1.397396  pval1=0.163228
t2=-4.779467  pval2=0.000003
t3=-2.323086  pval3=0.021647
PDHB avgexpression:10.910025
t1=0.182306  pval1=0.855454
t2=-3.948277  pval2=0.000095
t3=-2.950487  pval3=0.003733
PXK avgexpression:10.308645
t1=2.817704  pval1=0.005127
t2=-0.756310  pval2=0.449965
t3=-3.721220  pval3=0.000288
H1-4 avgexpression:7.355184
t1=-1.952294  pval1=0.051743
t2=-1.800135  pval2=0.072688
t3=0.289985  pval3=0.772266
PCMTD1 avgexpression:11.696409
t1=2.758437  pval1=0.006130
t2=0.269564  pval2=0.787652
t3=-1.968077  pval3=0.051078
KCTD6 avgexpression:8.645531
t1=-0.134377  pval1=0.893186
t2=-1.142613  pval2=0.253969
t3=-0.615632  pval3=0.539159
MPLKIP avgexpression:10.615065
t1=-2.052025  pval1=0.040951
t2=-1.185323  pval2=0.236683
t3=0.942560  pval3=0.347565
ACOX2 avgexpression:8.069904
t1=0.444995  pval1=0.656613
t2=2.738740  pval2=0.006479
t3=1.560684  pval3=0.120905
FAM107A avgexpression:8.233439
t1=3.248628  pval1=0.001278
t2=4.719915  pval2=0.000003
t3=0.680687  pval3=0.497218
IRF2 avgexpression:11.578547
t1=3.152612  pval1=0.001766
t2=-4.185905  pval2=0.000036
t3=-5.195954  pval3=0.000001
MOBP avgexpression:2.713799
t1=0.258626  pval1=0.796084
t2=2.632379  pval2=0.008849
t3=1.688153  pval3=0.093657
CX3CR1 avgexpression:6.708727
t1=3.697424  pval1=0.000255
t2=5.418786  pval2=0.000000
t3=0.709595  pval3=0.479161
PPDPFL avgexpression:0.770467
t1=0.845005  pval1=0.398716
t2=0.486584  pval2=0.626854
t3=-0.409219  pval3=0.683018
XIRP1 avgexpression:5.156429
t1=-0.529127  pval1=0.597071
t2=-3.370038  pval2=0.000834
t3=-1.864576  pval3=0.064381
INSM2 avgexpression:1.389153
t1=-0.949551  pval1=0.343031
t2=2.209862  pval2=0.027752
t3=2.789864  pval3=0.006025
DEGS2 avgexpression:10.824412
t1=1.062223  pval1=0.288906
t2=-2.837983  pval2=0.004801
t3=-2.526776  pval3=0.012648
SCN11A avgexpression:4.204593
t1=2.371595  pval1=0.018282
t2=4.751340  pval2=0.000003
t3=1.515443  pval3=0.131964
ARF4 avgexpression:13.842132
t1=0.029108  pval1=0.976796
t2=-6.866342  pval2=0.000000
t3=-4.877421  pval3=0.000003
SEPTIN2 avgexpression:14.346988
t1=0.712797  pval1=0.476472
t2=0.408866  pval2=0.682884
t3=-0.329806  pval3=0.742050
FILIP1L avgexpression:12.270137
t1=3.588598  pval1=0.000383
t2=2.883405  pval2=0.004174
t3=-1.101038  pval3=0.272811
MFSD2A avgexpression:9.258846
t1=-1.135269  pval1=0.257082
t2=-0.630905  pval2=0.528509
t3=0.560007  pval3=0.576389
DTYMK avgexpression:10.780992
t1=-1.798161  pval1=0.073060
t2=-2.588245  pval2=0.010043
