TSPAN6 avgexpression:6.531377
t2=0.418685  pval2=0.675687
t3=-0.130764  pval3=0.896121
NOXRED1 avgexpression:0.592097
t2=-1.011354  pval2=0.312501
t3=-0.900716  pval3=0.369052
CDX2 avgexpression:7.500269
t2=9.483379  pval2=0.000000
t3=5.795006  pval3=0.000000
AMER2 avgexpression:0.020588
t2=1.177957  pval2=0.239563
t3=0.010173  pval3=0.991895
AKR1E2 avgexpression:2.006564
t2=2.914192  pval2=0.003781
t3=2.299710  pval3=0.022718
KBTBD6 avgexpression:3.240167
t2=2.071737  pval2=0.038975
t3=1.221740  pval3=0.223548
SSX5 avgexpression:0.045301
t2=-1.538046  pval2=0.124883
t3=-1.392367  pval3=0.165685
SSX3 avgexpression:0.005178
t2=-0.339860  pval2=0.734153
t3=-0.120843  pval3=0.903962
OTX2 avgexpression:0.042881
t2=1.720807  pval2=0.086113
t3=2.248812  pval3=0.025848
FAAH2 avgexpression:4.076919
t2=1.848077  pval2=0.065381
t3=0.907278  pval3=0.365583
DRGX avgexpression:0.437714
t2=-5.578506  pval2=0.000000
t3=-2.821488  pval3=0.005367
NUDT5 avgexpression:5.231879
t2=2.233941  pval2=0.026077
t3=0.911258  pval3=0.363489
DACT1 avgexpression:2.673588
t2=-0.169391  pval2=0.865581
t3=-0.475609  pval3=0.634982
OXGR1 avgexpression:2.416331
t2=9.120384  pval2=0.000000
t3=6.612242  pval3=0.000000
UCMA avgexpression:0.015285
t2=1.017363  pval2=0.309638
t3=0.297018  pval3=0.766826
BEND7 avgexpression:2.693452
t2=7.409168  pval2=0.000000
t3=2.942108  pval3=0.003729
ATP5F1C avgexpression:8.205608
t2=0.635322  pval2=0.525607
t3=-0.003355  pval3=0.997327
PRPF18 avgexpression:3.156164
t2=-0.588080  pval2=0.556833
t3=-1.919416  pval3=0.056657
TAF3 avgexpression:3.128466
t2=-1.570474  pval2=0.117150
t3=-2.240579  pval3=0.026388
VSTM4 avgexpression:1.909208
t2=0.801822  pval2=0.423165
t3=-0.713884  pval3=0.476307
VDAC2 avgexpression:6.628739
t2=-1.850321  pval2=0.065056
t3=-1.054660  pval3=0.293123
SOHLH1 avgexpression:0.074539
t2=1.298513  pval2=0.194911
t3=1.667182  pval3=0.097375
COMTD1 avgexpression:5.497531
t2=3.407918  pval2=0.000726
t3=2.138625  pval3=0.033937
SLC18A2 avgexpression:0.535945
t2=-1.710526  pval2=0.087998
t3=-2.530006  pval3=0.012343
PDZD8 avgexpression:4.904902
t2=-3.059235  pval2=0.002379
t3=-2.620087  pval3=0.009611
ZNF503 avgexpression:4.365504
t2=9.461757  pval2=0.000000
t3=6.147378  pval3=0.000000
ABRAXAS2 avgexpression:4.608377
t2=-1.301302  pval2=0.193956
t3=-1.736100  pval3=0.084413
QSOX2 avgexpression:4.582477
t2=-0.114768  pval2=0.908691
t3=0.007251  pval3=0.994224
FAM204A avgexpression:2.867422
t2=-0.333036  pval2=0.739294
t3=-0.676486  pval3=0.499679
NSD1 avgexpression:4.023162
t2=-3.931824  pval2=0.000100
t3=-4.585727  pval3=0.000009
PRDX3 avgexpression:7.288807
t2=-2.886405  pval2=0.004123
t3=-2.313398  pval3=0.021935
ENOX2 avgexpression:3.966306
t2=8.796096  pval2=0.000000
t3=4.545737  pval3=0.000011
GHITM avgexpression:8.393161
t2=0.458212  pval2=0.647066
t3=-0.266082  pval3=0.790508
CLEC1B avgexpression:0.070962
t2=-2.339115  pval2=0.019855
t3=-1.704757  pval3=0.090122
SNAPC4 avgexpression:3.962226
t2=1.518399  pval2=0.129759
t3=0.966389  pval3=0.335264
TMEM52B avgexpression:0.374267
t2=-4.134558  pval2=0.000044
t3=-1.708163  pval3=0.089487
PMPCA avgexpression:5.304598
t2=0.331512  pval2=0.740443
t3=0.475829  pval3=0.634825
ENTR1 avgexpression:5.704259
t2=1.613946  pval2=0.107382
t3=1.263777  pval3=0.208093
FRMD7 avgexpression:0.033294
t2=0.348420  pval2=0.727721
t3=-1.444370  pval3=0.150531
AK8 avgexpression:0.827175
t2=2.199349  pval2=0.028465
t3=1.152361  pval3=0.250840
SPACA9 avgexpression:2.165009
t2=-0.809273  pval2=0.418873
t3=-0.850945  pval3=0.396033
TSC1 avgexpression:2.751622
t2=0.382486  pval2=0.702318
t3=-0.231478  pval3=0.817230
GFI1B avgexpression:0.258118
t2=-0.473243  pval2=0.636316
t3=-0.876054  pval3=0.382274
HPRT1 avgexpression:6.515615
t2=0.705811  pval2=0.480745
t3=0.162924  pval3=0.870778
BORCS5 avgexpression:2.793304
t2=1.860766  pval2=0.063562
t3=0.301175  pval3=0.763660
DIPK1B avgexpression:1.423255
t2=1.433777  pval2=0.152472
t3=0.623581  pval3=0.533764
ZMYND19 avgexpression:5.190009
t2=0.806331  pval2=0.420565
t3=1.233149  pval3=0.219274
STOX1 avgexpression:2.266014
t2=2.387094  pval2=0.017478
t3=0.912846  pval3=0.362655
RET avgexpression:1.082725
t2=-2.611171  pval2=0.009386
t3=-2.114050  pval3=0.036014
DDX21 avgexpression:6.770605
t2=-0.242662  pval2=0.808400
t3=-0.741228  pval3=0.459609
BMS1 avgexpression:4.712651
t2=-3.523754  pval2=0.000478
t3=-2.889101  pval3=0.004383
STK32C avgexpression:3.332510
t2=-0.664142  pval2=0.507009
t3=-0.374597  pval3=0.708441
JCAD avgexpression:2.648188
t2=-4.355218  pval2=0.000017
t3=-4.119116  pval3=0.000060
OR4K2 avgexpression:0.007251
t2=0.642091  pval2=0.521208
t3=-0.779163  pval3=0.437000
FUNDC2 avgexpression:4.147414
t2=8.178504  pval2=0.000000
t3=4.033895  pval3=0.000084
PIP4P1 avgexpression:4.907232
t2=-1.056454  pval2=0.291443
t3=-0.134295  pval3=0.893333
METTL17 avgexpression:4.223196
t2=-3.606603  pval2=0.000352
t3=-1.444591  pval3=0.150469
SLC39A2 avgexpression:1.846521
t2=7.125568  pval2=0.000000
t3=6.320819  pval3=0.000000
NDRG2 avgexpression:4.842567
t2=3.940345  pval2=0.000097
t3=3.049782  pval3=0.002669
RNASE7 avgexpression:0.646176
t2=0.055415  pval2=0.955837
t3=0.034737  pval3=0.972332
ARHGEF40 avgexpression:4.305827
t2=4.634402  pval2=0.000005
t3=2.795508  pval3=0.005797
NSMF avgexpression:5.828190
t2=0.703411  pval2=0.482237
t3=1.018079  pval3=0.310131
ZNF219 avgexpression:4.034997
t2=4.488902  pval2=0.000010
t3=2.783883  pval3=0.005999
C12orf50 avgexpression:0.023236
t2=-0.401106  pval2=0.688571
t3=-0.755020  pval3=0.451313
CASP7 avgexpression:5.898238
t2=-4.135684  pval2=0.000044
t3=-3.332442  pval3=0.001063
PPP1R36 avgexpression:2.021587
t2=-0.401149  pval2=0.688539
t3=-0.250734  pval3=0.802332
BTNL9 avgexpression:2.275109
t2=-4.784069  pval2=0.000002
t3=-3.518888  pval3=0.000560
CCDC186 avgexpression:3.814887
t2=-2.030559  pval2=0.043007
t3=-2.229669  pval3=0.027119
VWA2 avgexpression:4.221990
t2=5.368661  pval2=0.000000
t3=5.856212  pval3=0.000000
METTL3 avgexpression:3.973351
t2=-1.965943  pval2=0.050045
t3=-0.073383  pval3=0.941590
SALL2 avgexpression:0.979444
t2=1.673291  pval2=0.095106
t3=0.878249  pval3=0.381085
PRAP1 avgexpression:1.970828
t2=8.351294  pval2=0.000000
t3=6.380625  pval3=0.000000
TRUB1 avgexpression:4.614675
t2=0.215732  pval2=0.829314
t3=-0.934649  pval3=0.351335
ERICH6B avgexpression:0.295751
t2=2.126272  pval2=0.034135
t3=1.683389  pval3=0.094191
CYP2C19 avgexpression:0.220383
t2=-1.524824  pval2=0.128148
t3=-1.221937  pval3=0.223474
ZFYVE1 avgexpression:3.427600
t2=-2.276019  pval2=0.023410
t3=-2.409477  pval3=0.017076
C10orf82 avgexpression:0.991147
t2=9.637623  pval2=0.000000
t3=7.937175  pval3=0.000000
HSPA12A avgexpression:1.568391
t2=3.514868  pval2=0.000494
t3=1.736198  pval3=0.084395
FRAT1 avgexpression:2.976081
t2=2.246645  pval2=0.025245
t3=0.987268  pval3=0.324957
UBTD1 avgexpression:3.933074
t2=-0.266031  pval2=0.790362
t3=-0.439519  pval3=0.660861
ANKRD2 avgexpression:0.179713
t2=-1.726369  pval2=0.085107
t3=-0.846320  pval3=0.398600
E2F7 avgexpression:2.299760
t2=-5.833744  pval2=0.000000
t3=-5.233377  pval3=0.000001
ARHGAP42 avgexpression:2.581095
t2=0.065008  pval2=0.948202
t3=-1.135215  pval3=0.257932
ISCA2 avgexpression:3.911399
t2=-1.278302  pval2=0.201936
t3=-0.595690  pval3=0.552198
OTOGL avgexpression:0.149527
t2=-0.013902  pval2=0.988916
t3=0.217227  pval3=0.828300
LARGE2 avgexpression:4.708219
t2=3.441595  pval2=0.000644
t3=2.922299  pval3=0.003962
PACSIN3 avgexpression:4.118486
t2=-1.480593  pval2=0.139557
t3=-0.113941  pval3=0.909423
TTC7B avgexpression:1.191676
t2=1.063940  pval2=0.288042
t3=0.762242  pval3=0.447004
SLC39A13 avgexpression:4.533720
t2=2.495196  pval2=0.013019
t3=2.012280  pval3=0.045817
PSMC3 avgexpression:7.293119
t2=-0.506885  pval2=0.612534
t3=0.391486  pval3=0.695943
RAPSN avgexpression:0.402246
t2=1.109745  pval2=0.267822
t3=1.560219  pval3=0.120624
AGBL2 avgexpression:0.737427
t2=2.625762  pval2=0.009000
t3=2.246396  pval3=0.026005
TC2N avgexpression:4.851408
t2=-7.510344  pval2=0.000000
t3=-6.109722  pval3=0.000000
CPSF2 avgexpression:4.018756
t2=-2.826441  pval2=0.004960
t3=-2.355275  pval3=0.019685
SMCO2 avgexpression:0.454443
t2=-7.073175  pval2=0.000000
t3=-4.421160  pval3=0.000018
MOAP1 avgexpression:5.099508
t2=3.286093  pval2=0.001112
t3=1.735203  pval3=0.084572
IFI27L1 avgexpression:3.524155
t2=-5.302753  pval2=0.000000
t3=-4.445040  pval3=0.000016
IFI27 avgexpression:7.862248
t2=-2.223466  pval2=0.026781
t3=-2.270976  pval3=0.024441
SERPINA12 avgexpression:0.024084
t2=0.982035  pval2=0.326717
t3=0.920055  pval3=0.358887
CLMN avgexpression:3.497399
t2=0.895148  pval2=0.371284
t3=0.473996  pval3=0.636130
PDZRN4 avgexpression:0.674862
t2=0.870754  pval2=0.384447
t3=0.134691  pval3=0.893021
SLC6A5 avgexpression:0.010706
t2=0.809008  pval2=0.419025
t3=1.125267  pval3=0.262110
CCDC38 avgexpression:0.070750
t2=0.257726  pval2=0.796760
t3=-0.193760  pval3=0.846602
NELL1 avgexpression:0.256962
t2=2.980974  pval2=0.003061
t3=1.698310  pval3=0.091334
PTER avgexpression:4.123869
t2=-1.525595  pval2=0.127956
t3=-2.685167  pval3=0.007990
C1QL3 avgexpression:1.043002
t2=0.712051  pval2=0.476877
t3=0.008354  pval3=0.993345
CACNB2 avgexpression:1.052087
t2=0.544789  pval2=0.586223
t3=0.368791  pval3=0.712757
HACD1 avgexpression:1.699217
t2=-0.944177  pval2=0.345689
t3=-1.260454  pval3=0.209285
ARL5B avgexpression:4.428598
t2=-0.685639  pval2=0.493366
t3=-1.715700  pval3=0.088094
SMCO4 avgexpression:5.872635
t2=-4.524481  pval2=0.000008
t3=-2.368795  pval3=0.019003
CEP295 avgexpression:1.986374
t2=-1.127155  pval2=0.260400
t3=-1.556882  pval3=0.121415
KCNC2 avgexpression:0.047576
t2=1.549658  pval2=0.122069
t3=1.490307  pval3=0.138053
TAF1D avgexpression:4.609406
t2=-0.029478  pval2=0.976499
t3=0.652987  pval3=0.514673
ABTB2 avgexpression:3.454042
t2=3.120689  pval2=0.001944
t3=1.745257  pval3=0.082802
R3HCC1L avgexpression:3.851255
t2=-2.224977  pval2=0.026679
t3=-1.886359  pval3=0.061003
AMOTL1 avgexpression:2.319164
t2=-0.255552  pval2=0.798437
t3=-1.453720  pval3=0.147923
HTRA1 avgexpression:6.118464
t2=-1.073578  pval2=0.283704
t3=-1.280582  pval3=0.202138
LIPC avgexpression:0.403808
t2=1.694448  pval2=0.091013
t3=1.484647  pval3=0.139545
CEP57 avgexpression:3.839474
t2=-0.154124  pval2=0.877595
t3=-0.604717  pval3=0.546198
TCP11L2 avgexpression:1.682223
t2=-6.604865  pval2=0.000000
t3=-5.123158  pval3=0.000001
PASD1 avgexpression:0.028002
t2=1.145255  pval2=0.252836
t3=1.328397  pval3=0.185881
SPRED1 avgexpression:4.473110
t2=-3.463760  pval2=0.000594
t3=-2.784440  pval3=0.005989
TMCO5A avgexpression:0.005696
t2=0.226100  pval2=0.821248
t3=0.235700  pval3=0.813958
GPR176 avgexpression:2.269231
t2=-1.871452  pval2=0.062063
t3=-1.652315  pval3=0.100372
JAM3 avgexpression:2.029161
t2=1.096997  pval2=0.273348
t3=-0.488463  pval3=0.625870
IL25 avgexpression:0.012090
t2=-0.325409  pval2=0.745054
t3=-0.312394  pval3=0.755136
CMTM5 avgexpression:0.134641
t2=0.586932  pval2=0.557603
t3=-0.220978  pval3=0.825383
GLB1L3 avgexpression:0.056588
t2=1.235863  pval2=0.217285
t3=1.423387  pval3=0.156512
ADAMTS15 avgexpression:1.951256
t2=-2.261596  pval2=0.024296
t3=-3.276173  pval3=0.001283
SVOP avgexpression:0.151567
t2=-0.242082  pval2=0.808849
t3=-0.511816  pval3=0.609464
SPATA19 avgexpression:0.019388
t2=0.640457  pval2=0.522267
t3=0.761400  pval3=0.447505
GPT2 avgexpression:5.166151
t2=3.176011  pval2=0.001617
t3=2.604935  pval3=0.010029
AMN avgexpression:4.800555
t2=-0.109816  pval2=0.912614
t3=0.330766  pval3=0.741241
RAB8B avgexpression:3.654281
t2=-6.211225  pval2=0.000000
t3=-5.255545  pval3=0.000000
IKBIP avgexpression:3.134605
t2=-6.465987  pval2=0.000000
t3=-4.869422  pval3=0.000003
RPUSD2 avgexpression:4.350905
t2=-0.149169  pval2=0.881500
t3=0.687798  pval3=0.492546
HIF1AN avgexpression:3.752159
t2=-1.331562  pval2=0.183815
t3=-1.580234  pval3=0.115968
NDUFB8 avgexpression:3.327289
t2=-0.961282  pval2=0.337031
t3=0.790845  pval3=0.430170
ZFYVE19 avgexpression:3.999928
t2=-3.857125  pval2=0.000135
t3=-2.014957  pval3=0.045533
PPP1R14D avgexpression:6.690599
t2=10.803023  pval2=0.000000
t3=7.468773  pval3=0.000000
SPINT1 avgexpression:7.704181
t2=-0.134331  pval2=0.893213
t3=0.179816  pval3=0.857517
FBN1 avgexpression:3.929578
t2=-1.828064  pval2=0.068336
t3=-2.611703  pval3=0.009840
AVPR1A avgexpression:0.792221
t2=-6.809445  pval2=0.000000
t3=-4.640914  pval3=0.000007
C16orf78 avgexpression:0.015063
t2=-0.268442  pval2=0.788507
t3=-0.853661  pval3=0.394531
DEPDC4 avgexpression:0.861574
t2=0.959394  pval2=0.337980
t3=0.933603  pval3=0.351873
LRTM2 avgexpression:0.047668
t2=0.863383  pval2=0.388480
t3=1.253792  pval3=0.211691
OPN1MW2 avgexpression:0.000000
t2=nan  pval2=nan
t3=nan  pval3=nan
BRD7 avgexpression:4.604606
t2=3.152622  pval2=0.001749
t3=1.819918  pval3=0.070584
CKB avgexpression:8.479215
t2=6.319985  pval2=0.000000
t3=5.782469  pval3=0.000000
TRMT61A avgexpression:5.123693
t2=6.249667  pval2=0.000000
t3=4.658376  pval3=0.000007
BTRC avgexpression:3.511978
t2=-0.593627  pval2=0.553121
t3=-1.605871  pval3=0.110214
POLL avgexpression:3.883621
t2=-0.087080  pval2=0.930655
t3=0.199582  pval3=0.842053
BAG5 avgexpression:5.121519
t2=-1.215208  pval2=0.225053
t3=-1.209852  pval3=0.228066
DPCD avgexpression:5.039342
t2=-1.487154  pval2=0.137817
t3=-0.575851  pval3=0.565500
LARP6 avgexpression:1.898737
t2=7.480666  pval2=0.000000
t3=4.525759  pval3=0.000011
API5 avgexpression:6.096625
t2=-1.348503  pval2=0.178313
t3=-1.645993  pval3=0.101669
ASPG avgexpression:0.748381
t2=-0.529870  pval2=0.596517
t3=-0.867011  pval3=0.387195
ZNF319 avgexpression:3.226671
t2=1.589157  pval2=0.112870
t3=-0.422089  pval3=0.673510
HPS6 avgexpression:5.163434
t2=0.747743  pval2=0.455085
t3=-0.059066  pval3=0.952971
SENP8 avgexpression:1.257307
t2=-4.761996  pval2=0.000003
t3=-3.755225  pval3=0.000240
NOLC1 avgexpression:7.067043
t2=-0.402128  pval2=0.687820
t3=-0.153058  pval3=0.878540
ALKBH3 avgexpression:4.532769
t2=0.981574  pval2=0.326944
t3=-0.325810  pval3=0.744981
COPS2 avgexpression:4.758850
t2=-2.316984  pval2=0.021044
t3=-1.810177  pval3=0.072088
GABRB3 avgexpression:0.391153
t2=-1.819215  pval2=0.069678
t3=-1.460175  pval3=0.146143
SPIC avgexpression:0.067286
t2=0.297737  pval2=0.766069
t3=1.656694  pval3=0.099482
TBATA avgexpression:0.055722
t2=-1.517572  pval2=0.129967
t3=-0.753642  pval3=0.452138
SGPL1 avgexpression:5.266694
t2=-3.769386  pval2=0.000190
t3=-3.072631  pval3=0.002483
FRS2 avgexpression:3.321842
t2=-2.412586  pval2=0.016320
t3=-2.700552  pval3=0.007645
CCT2 avgexpression:7.382026
t2=-0.846014  pval2=0.398086
t3=-0.453837  pval3=0.650543
PCBD1 avgexpression:7.866692
t2=0.421099  pval2=0.673925
t3=0.867966  pval3=0.386673
ARIH1 avgexpression:3.228559
t2=-2.186636  pval2=0.029388
t3=-1.791345  pval3=0.075071
C16orf71 avgexpression:0.463471
t2=-1.344658  pval2=0.179551
t3=-1.446346  pval3=0.149977
CLMP avgexpression:2.724073
t2=-2.523936  pval2=0.012018
t3=-3.117478  pval3=0.002152
SCN3B avgexpression:0.296842
t2=-0.162489  pval2=0.871008
t3=-0.495065  pval3=0.621213
COX11 avgexpression:4.425762
t2=-1.616510  pval2=0.106827
t3=-1.135639  pval3=0.257755
ZNF202 avgexpression:3.308286
t2=3.246641  pval2=0.001273
t3=2.983650  pval3=0.003281
FAM227B avgexpression:1.003537
t2=-3.245969  pval2=0.001276
t3=-2.597336  pval3=0.010244
STXBP4 avgexpression:1.182782
t2=-1.812056  pval2=0.070779
t3=-2.373433  pval3=0.018774
CYYR1 avgexpression:2.648267
t2=0.159594  pval2=0.873287
t3=-0.964012  pval3=0.336450
CUL5 avgexpression:3.817387
t2=-1.223031  pval2=0.222088
t3=-1.664777  pval3=0.097855
MYRFL avgexpression:0.562267
t2=-5.105572  pval2=0.000001
t3=-4.065554  pval3=0.000074
WBP1L avgexpression:4.466554
t2=-0.719480  pval2=0.472295
t3=-1.410408  pval3=0.160302
BORCS7 avgexpression:4.197173
t2=-1.960996  pval2=0.050621
t3=-2.143062  pval3=0.033574
C2 avgexpression:3.893233
t2=1.649836  pval2=0.099816
t3=-0.266884  pval3=0.789892
PLEKHF1 avgexpression:3.115696
t2=-1.042741  pval2=0.297742
t3=-0.971757  pval3=0.332594
TMEM100 avgexpression:0.956233
t2=1.923355  pval2=0.055194
t3=0.286802  pval3=0.774624
ANAPC16 avgexpression:5.972167
t2=2.562210  pval2=0.010792
t3=1.362822  pval3=0.174796
SMPD1 avgexpression:4.991399
t2=3.118915  pval2=0.001956
t3=0.671019  pval3=0.503147
APBB1 avgexpression:2.395494
t2=3.031512  pval2=0.002603
t3=1.235117  pval3=0.218543
SYNPO2L avgexpression:0.093103
t2=-2.807953  pval2=0.005247
t3=-1.893397  pval3=0.060056
NUDT13 avgexpression:2.057935
t2=1.964996  pval2=0.050154
t3=1.432584  pval3=0.153868
C11orf65 avgexpression:0.476053
t2=-3.760662  pval2=0.000197
t3=-2.536902  pval3=0.012111
TRIM44 avgexpression:4.704181
t2=2.276287  pval2=0.023393
t3=1.027260  pval3=0.305802
CCDC182 avgexpression:0.019538
t2=0.979364  pval2=0.328033
t3=1.054232  pval3=0.293318
ILK avgexpression:0.703537
t2=-1.980653  pval2=0.048363
t3=-1.265816  pval3=0.207363
TAF10 avgexpression:1.475374
t2=1.250638  pval2=0.211848
t3=1.502755  pval3=0.134814
TPP1 avgexpression:5.907537
t2=-3.209236  pval2=0.001446
t3=-2.705268  pval3=0.007542
DCHS1 avgexpression:2.799697
t2=4.046640  pval2=0.000063
t3=1.804879  pval3=0.072917
NETO1 avgexpression:0.037970
t2=-0.615926  pval2=0.538318
t3=0.583020  pval3=0.560676
MSS51 avgexpression:1.239235
t2=-1.499846  pval2=0.134498
t3=-0.428363  pval3=0.668946
CYB5A avgexpression:4.301739
t2=-3.860969  pval2=0.000133
t3=-2.486601  pval3=0.013892
USP54 avgexpression:4.186789
t2=5.309830  pval2=0.000000
t3=2.681596  pval3=0.008072
RAG1 avgexpression:0.934403
t2=4.418896  pval2=0.000013
t3=2.728441  pval3=0.007053
POTED avgexpression:0.002110
t2=0.921331  pval2=0.357472
t3=1.483633  pval3=0.139814
IFTAP avgexpression:1.342570
t2=2.380255  pval2=0.017801
t3=1.556853  pval3=0.121421
WDR88 avgexpression:1.028568
t2=3.952060  pval2=0.000093
t3=3.066214  pval3=0.002534
OR10A5 avgexpression:0.062938
t2=-1.728090  pval2=0.084798
t3=-1.655661  pval3=0.099691
OR2D2 avgexpression:0.070928
t2=-0.338221  pval2=0.735386
t3=-0.470364  pval3=0.638716
ATP9B avgexpression:2.236804
t2=-7.118558  pval2=0.000000
t3=-6.069838  pval3=0.000000
PPFIBP2 avgexpression:3.872067
t2=7.180270  pval2=0.000000
t3=5.190275  pval3=0.000001
MOGAT2 avgexpression:3.440071
t2=3.975345  pval2=0.000084
t3=2.776078  pval3=0.006138
CYB5R2 avgexpression:1.889585
t2=-3.305810  pval2=0.001039
t3=-2.259011  pval3=0.025192
SERPINB7 avgexpression:0.526534
t2=-6.652638  pval2=0.000000
t3=-3.619127  pval3=0.000393
GARRE1 avgexpression:3.880343
t2=6.960623  pval2=0.000000
t3=3.860339  pval3=0.000162
SERPINB8 avgexpression:3.085366
t2=-9.270556  pval2=0.000000
t3=-7.798261  pval3=0.000000
TUB avgexpression:0.850426
t2=0.778781  pval2=0.436601
t3=-0.223731  pval3=0.823244
RIC3 avgexpression:0.231904
t2=0.310016  pval2=0.756721
t3=-0.289461  pval3=0.772592
LMO1 avgexpression:0.087954
t2=-0.228822  pval2=0.819132
t3=-0.686507  pval3=0.493357
IDH3A avgexpression:3.806414
t2=-2.881699  pval2=0.004184
t3=-3.243709  pval3=0.001428
WDR72 avgexpression:2.221227
t2=-0.891444  pval2=0.373264
t3=0.915839  pval3=0.361088
CRABP1 avgexpression:0.798559
t2=2.834589  pval2=0.004838
t3=2.224690  pval3=0.027458
PLD4 avgexpression:1.224416
t2=2.598056  pval2=0.009746
t3=1.946858  pval3=0.053250
ZMAT1 avgexpression:1.039895
t2=1.648682  pval2=0.100052
t3=1.230202  pval3=0.220372
XRRA1 avgexpression:1.627579
t2=1.426423  pval2=0.154580
t3=0.207454  pval3=0.835911
TRIM66 avgexpression:2.101545
t2=-1.355510  pval2=0.176073
t3=-0.766559  pval3=0.444439
RNF169 avgexpression:2.556367
t2=-2.946813  pval2=0.003412
t3=-3.021025  pval3=0.002921
RPL27A avgexpression:8.725248
t2=1.896824  pval2=0.058621
t3=1.926102  pval3=0.055811
DENND2B avgexpression:3.177002
t2=-0.947896  pval2=0.343794
t3=-2.288819  pval3=0.023358
CDYL2 avgexpression:1.899223
t2=-3.208099  pval2=0.001451
t3=-3.419958  pval3=0.000789
TMEM130 avgexpression:0.516529
t2=1.646154  pval2=0.100572
t3=0.794408  pval3=0.428099
PRTG avgexpression:0.209330
t2=0.466705  pval2=0.640983
t3=1.173984  pval3=0.242093
CENPN avgexpression:3.450153
t2=-2.076197  pval2=0.038558
t3=-2.062724  pval3=0.040706
AKIP1 avgexpression:4.620358
t2=1.996364  pval2=0.046619
t3=0.467614  pval3=0.640677
ATMIN avgexpression:4.796173
t2=-2.099091  pval2=0.036479
t3=-2.341354  pval3=0.020409
C16orf46 avgexpression:0.049889
t2=-1.319406  pval2=0.187841
t3=-1.253563  pval3=0.211774
TMEM41B avgexpression:4.990483
t2=-1.963315  pval2=0.050350
t3=-1.459052  pval3=0.146452
LEO1 avgexpression:4.925066
t2=-6.363218  pval2=0.000000
t3=-4.385424  pval3=0.000021
ZNF143 avgexpression:3.706697
t2=-3.774312  pval2=0.000187
t3=-2.872734  pval3=0.004604
TMX3 avgexpression:3.724128
t2=-4.352094  pval2=0.000017
t3=-3.829494  pval3=0.000182
MFAP4 avgexpression:5.407674
t2=2.880934  pval2=0.004193
t3=0.918895  pval3=0.359492
WEE1 avgexpression:4.044544
t2=0.753634  pval2=0.451543
t3=0.830071  pval3=0.407698
MAPK7 avgexpression:3.509859
t2=-0.053776  pval2=0.957142
t3=-0.689025  pval3=0.491775
PRKCB avgexpression:1.374758
t2=-3.983225  pval2=0.000082
t3=-3.511641  pval3=0.000575
HDGFL3 avgexpression:1.741089
t2=2.726121  pval2=0.006710
t3=0.233617  pval3=0.815572
NDST2 avgexpression:0.218801
t2=-1.219401  pval2=0.223461
t3=-0.313671  pval3=0.754167
MCM7 avgexpression:7.382774
t2=1.090708  pval2=0.276104
t3=0.568439  pval3=0.570509
CLEC3A avgexpression:0.106575
t2=2.337646  pval2=0.019932
t3=2.207638  pval3=0.028649
CCDC68 avgexpression:2.973040
t2=-9.638204  pval2=0.000000
t3=-7.654685  pval3=0.000000
CLEC4E avgexpression:1.390301
t2=-8.637377  pval2=0.000000
t3=-5.922307  pval3=0.000000
ZNF3 avgexpression:4.792400
t2=7.816834  pval2=0.000000
t3=4.704051  pval3=0.000005
