USP17L20    TAF11L9    1.0
PRAMEF19    PRAMEF18    0.9669956957271502
PPP1R17    IQCJ    0.9667752079940972
CSRP1    TPM2    0.9665429817430414
DLL3    KIF5C    0.9663924201235772
CSTA    CERS3    0.966307804143808
KRT13    RNF222    0.9659578012012824
OPRL1    SERPINA9    0.965914464404918
IVL    GBP6    0.9658852710665562
NEUROD4    PTF1A    0.9658099777415976
LCE2A    LCE1F    0.9652086092195225
RHCG    MUC21    0.96507215448032
MEP1B    AQP10    0.964873786255882
CHRNA2    ST8SIA3    0.9647126670506336
DLL3    POU4F1    0.9646846708751586
ANKIB1    PEX1    0.9644877157365188
SLURP1    CRNN    0.9643292344848292
SLC22A1    CALHM1    0.9639426909478274
SERPINB3    DSC3    0.9637855716887812
SPATA48    IQCJ    0.9633510443997048
LCE1F    LCE3C    0.9630169065106596
TMPRSS11B    PAX9    0.9629148085351892
FCRLA    P2RY8    0.962509602381325
TEX11    PLA2G1B    0.9622778082596046
CD79B    LPXN    0.962248409712312
PRR29    PRB1    0.9622199827310248
TPH1    FAM167A    0.962193517880455
DYNAP    NCCRP1    0.9621071805791122
MYH11    SVIL    0.9620912254288068
PRAMEF20    PRAMEF18    0.9620859562572414
TACR2    LMOD1    0.962000470777146
SPEG    SORBS1    0.9619495988361724
SCEL    PAX9    0.961939883005739
SERPINB3    ANXA1    0.9619066057481124
ANXA1    KRT78    0.961878589639267
S100G    SLC2A7    0.9616399703790656
MYH8    HTR3A    0.961344849338182
GH2    CSHL1    0.9612845571959804
MAP4K1    LPXN    0.9610247451757082
ACSM2B    CFHR5    0.9609255579963488
SLURP1    TMPRSS11B    0.9608108242616512
SPRR3    CRCT1    0.9607632856558154
CFHR5    CCL16    0.9607534066228548
LCE2C    LCE3C    0.9601793974272398
SLC7A2    FAM167A    0.9600405506118102
TGM1    ZNF750    0.9598083762396982
POPDC2    ACTG2    0.9595787001657
BVES    FILIP1    0.959313264330177
DSG3    CLCA2    0.9593112478332328
PPP1R12B    SVIL    0.959217538836426
CSTA    SCEL    0.9591947664152491
PLAGL1    FER1L5    0.9590381450038524
TAGLN    SMTN    0.9588061250113435
FILIP1    DIXDC1    0.9586715206499542
FAM167A    LRRTM3    0.9584922733777792
MYLK    CAP2    0.958304238095546
FCRLA    SHISA8    0.9582252934959072
QRSL1    GIMD1    0.9580853903329812
SERPINC1    CFHR5    0.9578795499304068
CLIP3    RNF150    0.9578079419189984
CLCA2    ADH7    0.9576499619863502
ENDOU    CSTA    0.9574416702997997
DMRTC2    DMRTB1    0.9572976239682428
TEX11    GRIK1    0.9572931568314604
TMPRSS7    TSPY9P    0.9569610060948194
SPINK5    DENND2C    0.9568685008671646
PSG3    VSIG8    0.9565886586934248
KRT13    PAX9    0.9560651567439816
IVL    CYSRT1    0.9558214474189408
PGLYRP3    KRT13    0.9555324274557412
FOXN1    CSTA    0.954670766586339
BPI    VSTM1    0.9544253663088784
SLURP1    MUC21    0.9543319546982691
ACSM2B    SLC17A2    0.9541273199932536
AQP10    SLC2A7    0.9539777867453788
REG3G    PRSS2    0.9537477888908852
CFHR5    APOA2    0.9533563608309972
SPX    PRSS2    0.9532188187951568
VSTM1    ELANE    0.9528929451037966
KRT12    NYX    0.9526114314221796
CNFN    GJB6    0.9518607530038744
CSTA    TMEM79    0.951619252848208
JPH2    RBPMS2    0.951434347688087
PLIN1    TRARG1    0.9509270849331216
PKP1    TGM3    0.9508359882957492
PKP1    A2ML1    0.950447750856781
PRSS1    CELA3B    0.9504203775903332
JPH2    MSRB3    0.9500073774013048
PPL    RAET1E    0.9494949124696352
TMEM79    NCCRP1    0.9491456924355568
CSTB    TMPRSS11A    0.9488994355289686
CPXM2    JPH2    0.9486691812858584
EMP1    TMPRSS11B    0.9484018415626728
PRUNE2    CFL2    0.9466223777692382
LIMS2    HSPB8    0.9445202986831104
EPGN    TMPRSS11B    0.9440937465736918
LDB3    CSRP1    0.9414575527906088
TSPAN6    JMJD4    0.2999737339912062
TSPAN6    ZNF506    0.282246701425826
TSPAN6    DCBLD2    0.1087029232476102
TSPAN6    SIGLEC8    -0.0225915564039242
TSPAN6    CD99    nan
AZU1    ELANE    0.9999867621658736
CTRB1    CTRB2    0.9999810071897336
CLPS    CTRB1    0.9999778251076984
CLPS    CTRB2    0.9999760055350054
CTRB2    PNLIPRP1    0.9999679185507712
SYCN    PNLIPRP1    0.9999617486247756
SYCN    DLK1    0.9999611377326288
CLPS    DLK1    0.9999587249789404
CTRB1    SYCN    0.9999407272134964
CTRB1    DLK1    0.9999213737034656
TSPY9P    TSPY1    0.999856686865346
SPX    SYCN    0.999822591752836
SPX    PNLIPRP1    0.9998146955671012
MPO    PRTN3    0.999807015928962
PRTN3    ELANE    0.999805077706838
SPX    CTRB2    0.999803890062511
CPA1    CTRB1    0.9997854134280784
CPA1    CTRB2    0.9997646168260644
TSPY10    TSPY9P    0.9997275926299564
DEFA4    AZU1    0.999719146645494
CTRB1    PLA2G1B    0.999697818011081
CPA2    DLK1    0.9996357246102456
RBPJL    SYCN    0.9996344181584402
RBPJL    PNLIPRP1    0.9996172631667664
REG3G    CTRB1    0.9995873055410358
RBPJL    CLPS    0.9995669950146884
RBPJL    CTRB2    0.9995532986203908
RBPJL    SPX    0.9994828825615064
RBPJL    CPA2    0.99940364309715
REG3G    PLA2G1B    0.9993041591610612
RBPJL    REG3G    0.9992049609001108
CDC20B    USP17L22    0.9991620387676754
TSPY2    TSPY10    0.999090330399249
AQP8    CPA2    0.9990252755394008
AQP8    RBPJL    0.9990055169149108
SPX    GRIK1    0.9989621299939292
TSPY2    TSPY1    0.9989210832844572
CPA1    AQP8    0.99885808710301
TSPY2    TSPY4    0.9985949106154371
AFM    AFP    0.9985176626044524
CEL    PNLIPRP1    0.9984712138424972
TSPY2    TSPY9P    0.9984465421841168
ERP27    SYCN    0.99843828608134
CTRB1    CEL    0.9984123393664608
ERP27    CTRB1    0.9984115144444712
BPI    PRTN3    0.99840159237489
RBPJL    GRIK1    0.9983892304416528
ERP27    REG3G    0.998212312642707
CPA1    CEL    0.9981919272363196
AQP12A    PNLIPRP1    0.9981112864527664
AQP12A    DLK1    0.9980708344895766
CLPS    SCG5    0.9980644136361752
CTRB1    AQP12A    0.9980276260156484
SCG5    DLK1    0.9980084873585816
SCG5    SYCN    0.9979990815067912
MYBPH    SERPINA9    0.9978159627615684
CPA1    SCG5    0.997779120775412
SCG5    PLA2G1B    0.9976636075509704
CSHL1    CSH2    0.9975539908175256
RBPJL    SCG5    0.9975418790109114
ACSM2B    AFM    0.9975099813107584
ERP27    CEL    0.997360271523536
KRTAP1-4    TP53TG3C    0.9973444840532594
CTRB2    PRSS1    0.9971573472292088
CLPS    PRSS1    0.9971565194111394
LCN1    AADACL2    0.9971030079553248
CPA1    PRSS1    0.9970695694909824
DLK1    PRSS1    0.997040693308156
SPX    PRSS1    0.996847870479101
ERP27    SCG5    0.9967610489845684
ERP27    AQP12A    0.9967582825405864
CTRB1    PNLIP    0.996659161446816
SCG5    CEL    0.9966306124603928
CLPS    SLC16A12    0.9965659974043358
ACSM2B    CCL16    0.996512700344632
ACSM2B    AFP    0.9963936254442808
SCG5    AQP12A    0.9963731110772168
PLA2G1B    PNLIP    0.9962665535153948
CLPS    PNLIP    0.9962368646881874
SLC16A12    PLA2G1B    0.9962363969676992
SLC16A12    CPA2    0.9962185731403322
AQP8    PRSS1    0.996188724647964
REG3G    SLC16A12    0.9961573484448376
PNLIP    PNLIPRP1    0.9960939882175596
KRTAP4-8    TP53TG3C    0.9960215493013508
SLC16A12    GRIK1    0.995791541738414
ERP27    PRSS1    0.9956602273116848
AFP    SERPINC1    0.9955771094898582
UTP18    NME2    0.9955260760646588
NPBWR2    MYBPH    0.995358468483222
MYH8    MYBPH    0.9953347477397008
SERPINA9    AADACL2    0.9952406626988396
SLC16A12    SCG5    0.9951552544696508
SCG5    PRSS1    0.9951248265313652
CFHR2    CCL16    0.9949976268315228
NPBWR2    MYH8    0.9949919936091888
AQP12A    AQP12B    0.9946936661059824
MYBPH    FCRLB    0.9946800127629905
CPA1    CELA3A    0.9944920636168866
ACSM2B    CFHR2    0.9944848755858012
SST    AL035460.1    0.994275899376422
CPA1    CELA2A    0.9942359226157764
SCG5    PNLIP    0.9939638702862282
MYH8    NMS    0.9933903297648868
CLPS    CELA3A    0.9933805776666832
CELA3A    CTRB2    0.9932405472412684
CELA3A    SYCN    0.9930969409955652
LCE3D    LCE3E    0.9929928262647816
SPINK5    TMPRSS11B    0.9929768323889512
CELA3A    DLK1    0.9929562271853593
CELA2A    PLA2G1B    0.99287796855662
IFNK    NLRP10    0.9927170157384458
CELA2A    PNLIPRP1    0.9926564339461444
SPRR2G    LCE3D    0.9926537555314776
CELA3A    REG3G    0.99257846313709
SST    PERCC1    0.992510401684996
FCRLB    AADACL2    0.9923846768822036
SLC16A12    PNLIP    0.9923101472716002
SERPINC1    AHSG    0.9921717484512688
CELA2A    DLK1    0.9918730289590106
AADACL2    NMS    0.99160038271767
AQP8    CELA2A    0.9915584200205648
CELA2A    REG3G    0.9915423166472314
LCE2B    CSHL1    0.9914268585000774
CSH1    LCE2A    0.991393360662894
LCE2A    CSH2    0.9913925701330508
APOA2    ALB    0.991329234413804
ERP27    CELA3A    0.991288569478591
IL36RN    CLDN17    0.9912343604271342
SPRR2G    SPRR2B    0.9911597804200788
TAF11L11    SMIM40    0.9911437426125096
AFM    AHSG    0.991096368408455
LCE3D    CSH2    0.9910368550138
CSH1    LCE2B    0.9910153289952046
CPN2    CCL16    0.990881988321676
MPO    SERPINB10    0.9908345726572452
DEFA4    SERPINB10    0.9908132011364976
PPP1R17    MYH8    0.9907607283159284
AFP    AHSG    0.9907412772135992
PRTN3    SERPINB10    0.9906873504507414
SPRR2G    DEFB103A    0.9906697542680404
CELA2A    GRIK1    0.9904250386642928
GSG1    PRSS38    0.9904027775519486
OR5T3    OR5T1    0.9901987770376458
CFHR1    CCL16    0.9898520167331036
CELA3A    SLC16A12    0.9897694020680612
ACSM2B    AHSG    0.9895173394733592
ACSM2B    CPN2    0.9894372844042036
OR5T1    OR5T2    0.9894020731035628
SLURP1    NCCRP1    0.9889544714631456
BPIFC    CSHL1    0.9889413376559892
ENDOU    A2ML1    0.9888072258133308
BNIPL    TMPRSS11B    0.9887477764890924
CSH1    SPRR2B    0.9886272874607128
TSPYL6    PRSS38    0.9884575599241844
CTRB2    AQP12B    0.988349510874155
CLPS    AQP12B    0.9883183170167568
AQP12B    PNLIPRP1    0.9883030302717236
CD79B    FCRLA    0.9883018027992124
AQP12B    DLK1    0.9882607100718164
PPP1R17    MYBPH    0.9880707998620128
BPIFC    PSG1    0.988054941702004
REG3G    AQP12B    0.9879422805293854
PLA2G1B    AQP12B    0.9879112153126736
TP53TG3C    KRTAP1-5    0.98786052076643
CFHR2    APOA2    0.9874917627959492
SPRR2G    DEFB103B    0.9874498972480634
CSH1    HBG2    0.9872914257130844
IZUMO4    SERPINA9    0.9872067605303728
CFHR2    CFHR1    0.9871736209126476
CRNN    GBP6    0.987054470912866
CSH1    DEFB103A    0.9869954642415316
MYH8    SPATA48    0.9869020674867012
ERP27    AQP12B    0.9868852097298084
CD79B    VPREB3    0.9867683119698784
CBLIF    ATP4B    0.9867658946311646
RHCG    KRT13    0.9866472102023622
TGM1    SPRR3    0.9866153693928632
IZUMO4    MYBPH    0.986590662948176
OR5T3    OR5T2    0.9865807391174092
SCG5    AQP12B    0.9865405902575208
PSKH2    POU4F1    0.98654034212562
CELA3A    AQP12B    0.9864938926479428
FLG2    CSHL1    0.9863568024795436
CRNN    BNIPL    0.9861939659671886
SPRR4    KRTDAP    0.9860139961907342
SPRR2B    CSHL1    0.9860001803248049
HAND1    MAB21L2    0.9859995666281214
POU4F1    BSND    0.9854914584721332
ENDOU    GBP6    0.9854709044300056
SPATA48    NMS    0.9854259202135944
ACSM2B    ACSM2A    0.9853924221850928
CD79B    CLEC17A    0.9853728204206652
KRT78    PRSS27    0.9852330688858072
CTRC    PLA2G1B    0.9851931769190574
CD79B    POU2F2    0.9849604662556452
IZUMO4    AADACL2    0.9848475354016328
FLG2    SPRR4    0.9847679723376253
CNFN    KRT6A    0.9847070522590496
HHATL    PERCC1    0.9846998910687876
CTRC    CTRB1    0.9846232223156992
IGLL1    SERPINA9    0.9844821087137756
ENDOU    SPINK5    0.9843136339151268
CSTA    SBSN    0.9842749757148196
SPRR1A    KRT6A    0.9842494111209636
CLCA2    PGLYRP3    0.9841565090230678
CTRC    CTRB2    0.9840860788313572
MYH11    LMOD1    0.9840735474277826
CLCA4    MUC21    0.9839585994701452
SPINK6    CSH2    0.9838981486495936
SLC28A1    MS4A10    0.9837190251920644
CPA2    CTRC    0.9837145472498672
DYNAP    ADH7    0.9835759347392712
PAPPA2    LMX1A    0.9835143068849934
CRH    GOLGA6L7    0.983486773001427
ENPP7    ASAH2    0.9834212729566496
MYBPH    CALHM1    0.9834015926246208
IVL    KRT13    0.9832979397621964
BPIFC    CSH2    0.9832050888052656
CSH1    BPIFC    0.983087399393322
CTRC    DLK1    0.9830436625525442
ST8SIA3    PRSS1    0.982982249827504
SPRR4    CSHL1    0.9827505981145505
FER1L5    PERCC1    0.9827322371972472
CSTA    PGLYRP3    0.9825985646053418
MYBPH    SPATA48    0.9825680133777882
KRTAP9-7    TP53TG3C    0.9825500225886687
LCN1    CALHM1    0.982529613355854
CHRNA2    GRIK1    0.9824932006919136
CHRNA2    PNLIPRP1    0.982471110002375
TGM1    CLCA2    0.9824505786033229
CELA3A    CTRC    0.9824345480029684
CHRNA2    DLK1    0.982414753068136
MMP8    RNASE3    0.9823725398223128
LCE2D    CSH2    0.9823150974902716
SPINK5    A2ML1    0.9823019022709932
CSH1    LCE2D    0.9822951448858926
CHRNA2    CLPS    0.9822578682558248
OR2T4    LRRTM3    0.9822503022330143
CHRNA2    CTRB2    0.9822472718927708
ASCL1    BSND    0.9822416529489634
LCE2B    LCE3D    0.9822278860772008
CHRNA2    CTRB1    0.9822066087747736
SPRR4    LCE3C    0.982125564960911
OR5T3    OR8K5    0.982105104548831
SERPINB3    CLCA2    0.9820497910057292
CTRC    GRIK1    0.9820275568311616
CEACAM8    ELANE    0.9820189838427108
CPA1    CHRNA2    0.981989108543618
ACTA2    TAGLN    0.9819506462698906
SPRR4    CSH2    0.9818629423473488
CACNG3    CPA2    0.9818106503464392
DEFA4    PRSS57    0.9817885256381602
CDC20B    TEKT1    0.981742536187722
MMP8    AZU1    0.9817261125501636
MMP8    ELANE    0.981616921592339
CTRC    CEL    0.9815758661830424
SPINK6    PSG1    0.9815508057912904
CPN2    CFHR1    0.9815472709299564
GBP6    ADH7    0.9815308514901192
IVL    RNF222    0.9813907479003304
A2ML1    GBP6    0.9813246855315352
PRSS57    ELANE    0.9812127155037332
TTC29    TEKT1    0.9810584663238814
S100G    MS4A10    0.9808539803793508
CDC20B    LRRN3    0.9807654331019234
CAPSL    USP17L22    0.980750634275169
DSC3    CLCA2    0.9806814875747004
CRNN    SBSN    0.9805459275336454
SPRR3    RNF222    0.9804765551371182
CHRNA2    SLC16A12    0.9804480587676404
CRH    CRYBB2    0.9803969128639456
XAGE1A    XAGE1B    0.9802792553411516
CACNG3    PLA2G1B    0.9802113716387492
A2ML1    TMPRSS11B    0.9801767133763836
CLCA2    TMPRSS11B    0.9801666296341226
CNN1    DES    0.9800565837189994
SPX    PTF1A    0.9800502898546112
OR5T2    OR8K5    0.9799550231731308
PRSS38    PNMA6E    0.979944064124965
LIMS2    MYL9    0.9798685853588224
PTF1A    CTRB1    0.9798096954497276
SPX    ST8SIA3    0.9797279549697032
PTF1A    DLK1    0.9797279024352652
SCG5    GP2    0.9796593852401464
CACNG3    REG3G    0.9796592471910384
TTC29    CAPSL    0.9795440458084655
PTF1A    PLA2G1B    0.9795315129131096
SST    FER1L5    0.9795285937948082
GP2    DLK1    0.979466961539194
MYL9    CSRP1    0.9794314104491596
CERS3    SPRR3    0.9793702543752127
ST8SIA3    DLK1    0.979322213048646
GP2    PLA2G1B    0.979213132191934
CLCA4    ADH7    0.9791994776587738
CTRB2    ST8SIA3    0.9791523847363932
CTRB1    ST8SIA3    0.9791282539663618
EMX2    BSX    0.979110017646352
SPRR2G    LCE2D    0.9790556033419086
PLA2G1B    ST8SIA3    0.9790004517911668
CPA2    ST8SIA3    0.9789554288886888
IGLL1    MYH8    0.9787910483320522
GAGE12G    CCDC166    0.9787588532811462
SCG5    PTF1A    0.9785907793532852
IVL    PRSS27    0.9785276050366096
GRIK1    ST8SIA3    0.9785060126836832
PAPPA2    HPCA    0.9784560333726628
SERPINC1    ACSM2A    0.9782716993926932
BPIFC    PSG3    0.97817578613668
FLG2    WFDC5    0.9781316222275172
AQP8    GP2    0.9780780984828528
TNS1    FLNA    0.9780238152228924
PTF1A    AQP12A    0.9779983567964904
SLURP1    SBSN    0.9779597147352864
ADH7    UGT1A7    0.9779047707693118
NPBWR2    GNG13    0.977698757386007
MAL    ADH7    0.9776512031658496
MS4A10    ENPP7    0.9776444692063792
SPRR4    LCE2A    0.9776346401170736
DEFB103A    SPINK6    0.977534713729327
WFDC5    SPRR4    0.9774851356595028
CELA3A    PTF1A    0.977457235438586
DEFB103A    SPRR4    0.9772950522984112
GP2    AQP12A    0.9772734775414008
GP2    CEL    0.9771892947503126
LEXM    NCCRP1    0.9771373839002162
GNG13    MYH8    0.9771239974731948
CELA2A    PTF1A    0.9771129604287174
KCNMB1    LMOD1    0.9770626119589289
PKP1    RHCG    0.9768951236543344
ENDOU    TMPRSS11B    0.9768656073419444
MYLK    MYH11    0.9768583903246136
DEFB103B    PSG1    0.9768538768485304
LCE2B    PSG3    0.976742824190452
FERMT2    MSRB3    0.9767290205378192
PRSS27    CYSRT1    0.9766860034143016
CERS3    PGLYRP3    0.976651803545142
FLG2    DEFB103A    0.9766362925618686
MYH11    PGM5    0.976633892130282
MYH8    SLC22A1    0.976606183521306
GNG13    FCRLB    0.9765929928180856
PAGE4    ODAM    0.976420489905888
SLC16A12    PTF1A    0.9762764299502136
PKP1    CLCA2    0.9760874958058368
AFM    ACSM2A    0.9760479460554864
CFHR2    ACSM2A    0.9760139197696382
PTF1A    PNLIP    0.975954732229179
CSH1    LCE3E    0.9759305143114184
CALHM1    NMS    0.9759152289444708
CHRNA2    CELA3A    0.9758896039195786
ACSM2A    CCL16    0.9758191389945382
CACNG3    PNLIP    0.97578816753245
TGM1    CERS3    0.9756549281855452
SPINK5    KRT13    0.975608207450168
NEUROD4    DLK1    0.9755494049249336
NEUROD4    RBPJL    0.9755398620780804
NEUROD4    CLPS    0.9755131548416176
NEUROD4    CTRB2    0.9754841793098016
NCCRP1    SBSN    0.9753654117784673
SPINK5    KRT4    0.9753531096343736
NEUROD4    CEL    0.975233062960844
NEUROD4    PLA2G1B    0.9751775396297532
KCNMB1    TAGLN    0.9751642237210454
ATP4A    ATP4B    0.9751308928105772
MS4A10    DEFB131A    0.9750552406095252
TGM3    SBSN    0.9749805102262036
BPIFC    HBG2    0.9749223473112671
SPINK6    SPRR2B    0.9748927758186404
AQP8    NEUROD4    0.9747809467467484
DLL3    ADCY1    0.9746797600191958
KRT78    MAL    0.9746210796392812
TGM1    BNIPL    0.9745912669180228
POU2F2    P2RY8    0.9744599563729812
SLC22A1    NMS    0.9743449836480284
GBP6    RNF225    0.974318703068898
SPRR3    TMPRSS11A    0.974171834858494
SCEL    CRNN    0.9741525190089704
PSG1    PSG2    0.9741113320912966
KIF5C    INSM2    0.9740825477488324
GNG13    NMS    0.974036292905976
PIP    TGM4    0.9740315636546252
SBSN    SERPINB13    0.9739261757358578
GAGE2A    GAGE12J    0.97382824965859
CD22    MS4A1    0.9736939662622364
DEFB103A    HBG2    0.973616800014326
SPINK5    TMPRSS11A    0.9735906669743476
BNIPL    KRT78    0.9735064659908094
MYH11    FLNA    0.973485047670529
LCE2D    HBG2    0.9734153425774614
LCE2B    LCE2C    0.9732971138806484
LIMS2    SMTN    0.9732821712349714
LMOD1    FLNA    0.97326007828006
WFDC5    SPRR2B    0.9732588526131496
CLCA2    S100A8    0.9732005754020372
SPINK5    SCEL    0.9730996148419824
CSHL1    VSIG8    0.9730551066279932
CACNG3    CELA2A    0.972881547017431
NEUROD4    PRSS1    0.9728158278897712
KRTAP9-7    KRTAP3-2    0.9727969931933688
SLURP1    KLK13    0.9727494185850236
SPRR3    KRT78    0.9726940993301724
RHCG    PRSS27    0.9726391652389712
RPTN    LCE3C    0.9725980821959798
PPP1R17    IGLL1    0.9725939332374708
ZNF750    KRT13    0.9725448162531016
CRNN    PAX9    0.9724228140938426
CSTA    KRT13    0.9723417389737996
CRNN    MUC21    0.9723079223634346
LCE2B    DEFB103B    0.9721404348988872
TGFB1I1    DACT3    0.9718232837387664
CRNN    KRT13    0.971702918824687
CLCA2    NCCRP1    0.971656590360782
MYLK    LMOD1    0.9716209687070207
EPGN    RNF222    0.9716078378250586
MMP8    CEACAM8    0.9715985263209244
LDB3    MYH11    0.971564754716084
SERPINB3    SPINK5    0.9715622548121275
IZUMO4    CALHM1    0.9715436006795706
HPCA    OR2T4    0.9714405417980062
SLC7A2    LRRTM3    0.9714108964841396
ADGRA1    AL035460.1    0.971368655074634
PSKH2    KIF5C    0.9713163634879302
DEFB103B    SPINK6    0.9712347224083784
SLURP1    TMPRSS11A    0.9711797385121425
